record_id,candidate,design_dimension,independent_source_id,source_packet_id,DOI,UT,publication_year,system_relevance,study_type,traceability,entailment,direction,semantic_review_multiplier,semantic_review_status,included_in_ds
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1021/acs.inorgchem.2c04465,source_packet_9bb17a912f2335a7,10.1021/acs.inorgchem.2c04465,WOS:000938761100001,2023,direct_PBA_UOR,experimental,exact_chunk_DOI_UT,partial,support,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1021/acs.inorgchem.2c04465,source_packet_9bb17a912f2335a7,10.1021/acs.inorgchem.2c04465,WOS:000938761100001,2023,direct_PBA_UOR,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1021/acs.inorgchem.2c04465,source_packet_9bb17a912f2335a7,10.1021/acs.inorgchem.2c04465,WOS:000938761100001,2023,direct_PBA_UOR,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1021/acs.inorgchem.2c04465,source_packet_9bb17a912f2335a7,10.1021/acs.inorgchem.2c04465,WOS:000938761100001,2023,direct_PBA_UOR,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,doi:10.1021/acs.inorgchem.2c04465,source_packet_9bb17a912f2335a7,10.1021/acs.inorgchem.2c04465,WOS:000938761100001,2023,direct_PBA_UOR,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,doi:10.1021/acs.inorgchem.2c04465,source_packet_9bb17a912f2335a7,10.1021/acs.inorgchem.2c04465,WOS:000938761100001,2023,direct_PBA_UOR,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,doi:10.1021/acs.inorgchem.2c04465,source_packet_9bb17a912f2335a7,10.1021/acs.inorgchem.2c04465,WOS:000938761100001,2023,direct_PBA_UOR,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,doi:10.1021/acs.inorgchem.2c04465,source_packet_9bb17a912f2335a7,10.1021/acs.inorgchem.2c04465,WOS:000938761100001,2023,direct_PBA_UOR,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,wos:WOS_A7A85EDE9F6153F4,source_packet_a10cdd5f4c35f022,,,,direct_PBA_UOR,experimental,identified_record,contextual,support,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,wos:WOS_A7A85EDE9F6153F4,source_packet_a10cdd5f4c35f022,,,,direct_PBA_UOR,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,wos:WOS_A7A85EDE9F6153F4,source_packet_a10cdd5f4c35f022,,,,direct_PBA_UOR,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,wos:WOS_A7A85EDE9F6153F4,source_packet_a10cdd5f4c35f022,,,,direct_PBA_UOR,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,wos:WOS_A7A85EDE9F6153F4,source_packet_a10cdd5f4c35f022,,,,direct_PBA_UOR,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,wos:WOS_A7A85EDE9F6153F4,source_packet_a10cdd5f4c35f022,,,,direct_PBA_UOR,experimental,identified_record,contextual,support,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,wos:WOS_A7A85EDE9F6153F4,source_packet_a10cdd5f4c35f022,,,,direct_PBA_UOR,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,wos:WOS_A7A85EDE9F6153F4,source_packet_a10cdd5f4c35f022,,,,direct_PBA_UOR,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,wos:WOS_A7A85EDE9F6153F4,source_packet_a10cdd5f4c35f022,,,,direct_PBA_UOR,experimental,identified_record,contextual,support,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,wos:WOS_A7A85EDE9F6153F4,source_packet_a10cdd5f4c35f022,,,,direct_PBA_UOR,experimental,identified_record,contextual,support,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,wos:WOS_A7A85EDE9F6153F4,source_packet_a10cdd5f4c35f022,,,,direct_PBA_UOR,experimental,identified_record,contextual,support,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1002/anie.202414479,source_packet_a1f47a87c1ed3481,10.1002/anie.202414479,WOS:001357118400001,2025,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1002/anie.202414479,source_packet_a1f47a87c1ed3481,10.1002/anie.202414479,WOS:001357118400001,2025,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1002/anie.202414479,source_packet_a1f47a87c1ed3481,10.1002/anie.202414479,WOS:001357118400001,2025,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,doi:10.1002/anie.202414479,source_packet_a1f47a87c1ed3481,10.1002/anie.202414479,WOS:001357118400001,2025,PBA_only,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1002/anie.202414479,source_packet_a1f47a87c1ed3481,10.1002/anie.202414479,WOS:001357118400001,2025,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1002/anie.202414479,source_packet_a1f47a87c1ed3481,10.1002/anie.202414479,WOS:001357118400001,2025,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1002/anie.202414479,source_packet_a1f47a87c1ed3481,10.1002/anie.202414479,WOS:001357118400001,2025,PBA_only,experimental,exact_chunk_DOI_UT,partial,support,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,doi:10.1002/anie.202414479,source_packet_a1f47a87c1ed3481,10.1002/anie.202414479,WOS:001357118400001,2025,PBA_only,experimental,exact_chunk_DOI_UT,partial,support,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,doi:10.1002/anie.202414479,source_packet_a1f47a87c1ed3481,10.1002/anie.202414479,WOS:001357118400001,2025,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,doi:10.1002/anie.202414479,source_packet_a1f47a87c1ed3481,10.1002/anie.202414479,WOS:001357118400001,2025,PBA_only,experimental,exact_chunk_DOI_UT,partial,support,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,doi:10.1002/anie.202414479,source_packet_a1f47a87c1ed3481,10.1002/anie.202414479,WOS:001357118400001,2025,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1016/j.jmst.2024.01.096,source_packet_b2943d2022ba74e0,10.1016/j.jmst.2024.01.096,WOS:001241490300001,2024,substitution,experimental,exact_chunk_DOI_UT,partial,support,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1016/j.jmst.2024.01.096,source_packet_b2943d2022ba74e0,10.1016/j.jmst.2024.01.096,WOS:001241490300001,2024,substitution,experimental,exact_chunk_DOI_UT,partial,support,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1016/j.jmst.2024.01.096,source_packet_b2943d2022ba74e0,10.1016/j.jmst.2024.01.096,WOS:001241490300001,2024,substitution,experimental,exact_chunk_DOI_UT,partial,support,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,doi:10.1016/j.jmst.2024.01.096,source_packet_b2943d2022ba74e0,10.1016/j.jmst.2024.01.096,WOS:001241490300001,2024,substitution,experimental,abstract_DOI_UT,contextual,support,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1016/j.jmst.2024.01.096,source_packet_b2943d2022ba74e0,10.1016/j.jmst.2024.01.096,WOS:001241490300001,2024,substitution,experimental,exact_chunk_DOI_UT,partial,support,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1016/j.jmst.2024.01.096,source_packet_b2943d2022ba74e0,10.1016/j.jmst.2024.01.096,WOS:001241490300001,2024,substitution,experimental,identified_record,none,not_addressed,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1016/j.jmst.2024.01.096,source_packet_b2943d2022ba74e0,10.1016/j.jmst.2024.01.096,WOS:001241490300001,2024,substitution,experimental,identified_record,none,not_addressed,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1016/j.jmst.2024.01.096,source_packet_b2943d2022ba74e0,10.1016/j.jmst.2024.01.096,WOS:001241490300001,2024,substitution,experimental,identified_record,none,not_addressed,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,doi:10.1016/j.jmst.2024.01.096,source_packet_b2943d2022ba74e0,10.1016/j.jmst.2024.01.096,WOS:001241490300001,2024,substitution,experimental,abstract_DOI_UT,contextual,support,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,doi:10.1016/j.jmst.2024.01.096,source_packet_b2943d2022ba74e0,10.1016/j.jmst.2024.01.096,WOS:001241490300001,2024,substitution,experimental,identified_record,none,not_addressed,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,doi:10.1016/j.jmst.2024.01.096,source_packet_b2943d2022ba74e0,10.1016/j.jmst.2024.01.096,WOS:001241490300001,2024,substitution,experimental,abstract_DOI_UT,contextual,support,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,doi:10.1016/j.jmst.2024.01.096,source_packet_b2943d2022ba74e0,10.1016/j.jmst.2024.01.096,WOS:001241490300001,2024,substitution,experimental,identified_record,none,not_addressed,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1016/j.jallcom.2024.176183,source_packet_ed4a52da2110557e,10.1016/j.jallcom.2024.176183,WOS:001304563600001,2024,substitution,experimental,abstract_DOI_UT,contextual,support,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1016/j.jallcom.2024.176183,source_packet_ed4a52da2110557e,10.1016/j.jallcom.2024.176183,WOS:001304563600001,2024,substitution,experimental,abstract_DOI_UT,contextual,support,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1016/j.jallcom.2024.176183,source_packet_ed4a52da2110557e,10.1016/j.jallcom.2024.176183,WOS:001304563600001,2024,substitution,experimental,exact_chunk_DOI_UT,partial,support,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,doi:10.1016/j.jallcom.2024.176183,source_packet_ed4a52da2110557e,10.1016/j.jallcom.2024.176183,WOS:001304563600001,2024,substitution,experimental,abstract_DOI_UT,contextual,support,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1016/j.jallcom.2024.176183,source_packet_ed4a52da2110557e,10.1016/j.jallcom.2024.176183,WOS:001304563600001,2024,substitution,experimental,exact_chunk_DOI_UT,partial,support,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1016/j.jallcom.2024.176183,source_packet_ed4a52da2110557e,10.1016/j.jallcom.2024.176183,WOS:001304563600001,2024,substitution,experimental,identified_record,none,not_addressed,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1016/j.jallcom.2024.176183,source_packet_ed4a52da2110557e,10.1016/j.jallcom.2024.176183,WOS:001304563600001,2024,substitution,experimental,identified_record,none,not_addressed,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1016/j.jallcom.2024.176183,source_packet_ed4a52da2110557e,10.1016/j.jallcom.2024.176183,WOS:001304563600001,2024,substitution,experimental,exact_chunk_DOI_UT,partial,support,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1016/j.jallcom.2024.176183,source_packet_ed4a52da2110557e,10.1016/j.jallcom.2024.176183,WOS:001304563600001,2024,substitution,experimental,identified_record,none,not_addressed,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,doi:10.1016/j.jallcom.2024.176183,source_packet_ed4a52da2110557e,10.1016/j.jallcom.2024.176183,WOS:001304563600001,2024,substitution,experimental,abstract_DOI_UT,contextual,support,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,doi:10.1016/j.jallcom.2024.176183,source_packet_ed4a52da2110557e,10.1016/j.jallcom.2024.176183,WOS:001304563600001,2024,substitution,experimental,identified_record,none,not_addressed,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,doi:10.1016/j.jallcom.2024.176183,source_packet_ed4a52da2110557e,10.1016/j.jallcom.2024.176183,WOS:001304563600001,2024,substitution,experimental,abstract_DOI_UT,contextual,support,0.9674014658411585,machine_unreviewed,yes
run_ff292d61b6376df8,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,doi:10.1016/j.jallcom.2024.176183,source_packet_ed4a52da2110557e,10.1016/j.jallcom.2024.176183,WOS:001304563600001,2024,substitution,experimental,identified_record,none,not_addressed,0.9674014658411585,machine_unreviewed,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,wos:WOS_A7A85EDE9F6153F4,source_packet_40c158b636a7073c,,,,direct_PBA_UOR,experimental,identified_record,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,wos:WOS_A7A85EDE9F6153F4,source_packet_40c158b636a7073c,,,,direct_PBA_UOR,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,wos:WOS_A7A85EDE9F6153F4,source_packet_40c158b636a7073c,,,,direct_PBA_UOR,experimental,identified_record,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,wos:WOS_A7A85EDE9F6153F4,source_packet_40c158b636a7073c,,,,direct_PBA_UOR,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,wos:WOS_A7A85EDE9F6153F4,source_packet_40c158b636a7073c,,,,direct_PBA_UOR,experimental,identified_record,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,wos:WOS_A7A85EDE9F6153F4,source_packet_40c158b636a7073c,,,,direct_PBA_UOR,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,wos:WOS_A7A85EDE9F6153F4,source_packet_40c158b636a7073c,,,,direct_PBA_UOR,experimental,identified_record,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,wos:WOS_A7A85EDE9F6153F4,source_packet_40c158b636a7073c,,,,direct_PBA_UOR,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,wos:WOS_A7A85EDE9F6153F4,source_packet_40c158b636a7073c,,,,direct_PBA_UOR,experimental,identified_record,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,wos:WOS_A7A85EDE9F6153F4,source_packet_40c158b636a7073c,,,,direct_PBA_UOR,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,wos:WOS_A7A85EDE9F6153F4,source_packet_40c158b636a7073c,,,,direct_PBA_UOR,experimental,identified_record,partial,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1039/d3ta01967e,source_packet_464a452ec73b2db8,10.1039/d3ta01967e,WOS:001063921500001,2023,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1039/d3ta01967e,source_packet_464a452ec73b2db8,10.1039/d3ta01967e,WOS:001063921500001,2023,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1039/d3ta01967e,source_packet_464a452ec73b2db8,10.1039/d3ta01967e,WOS:001063921500001,2023,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1039/d3ta01967e,source_packet_464a452ec73b2db8,10.1039/d3ta01967e,WOS:001063921500001,2023,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1039/d3ta01967e,source_packet_464a452ec73b2db8,10.1039/d3ta01967e,WOS:001063921500001,2023,PBA_only,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1039/d3ta01967e,source_packet_464a452ec73b2db8,10.1039/d3ta01967e,WOS:001063921500001,2023,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1039/d3ta01967e,source_packet_464a452ec73b2db8,10.1039/d3ta01967e,WOS:001063921500001,2023,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1039/d3ta01967e,source_packet_464a452ec73b2db8,10.1039/d3ta01967e,WOS:001063921500001,2023,PBA_only,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,doi:10.1039/d3ta01967e,source_packet_464a452ec73b2db8,10.1039/d3ta01967e,WOS:001063921500001,2023,PBA_only,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1039/d3ta01967e,source_packet_464a452ec73b2db8,10.1039/d3ta01967e,WOS:001063921500001,2023,PBA_only,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1039/d3ta01967e,source_packet_464a452ec73b2db8,10.1039/d3ta01967e,WOS:001063921500001,2023,PBA_only,experimental,exact_chunk_DOI_UT,full,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,doi:10.1039/d3ta01967e,source_packet_464a452ec73b2db8,10.1039/d3ta01967e,WOS:001063921500001,2023,PBA_only,experimental,exact_chunk_DOI_UT,overreach,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1016/j.cej.2024.156767,source_packet_93e5e71fb1255083,10.1016/j.cej.2024.156767,WOS:001341552700001,2024,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1016/j.cej.2024.156767,source_packet_93e5e71fb1255083,10.1016/j.cej.2024.156767,WOS:001341552700001,2024,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1016/j.cej.2024.156767,source_packet_93e5e71fb1255083,10.1016/j.cej.2024.156767,WOS:001341552700001,2024,PBA_only,experimental,exact_chunk_DOI_UT,overreach,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1016/j.cej.2024.156767,source_packet_93e5e71fb1255083,10.1016/j.cej.2024.156767,WOS:001341552700001,2024,PBA_only,experimental,exact_chunk_DOI_UT,overreach,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1016/j.cej.2024.156767,source_packet_93e5e71fb1255083,10.1016/j.cej.2024.156767,WOS:001341552700001,2024,PBA_only,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1016/j.cej.2024.156767,source_packet_93e5e71fb1255083,10.1016/j.cej.2024.156767,WOS:001341552700001,2024,PBA_only,experimental,exact_chunk_DOI_UT,overreach,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1016/j.cej.2024.156767,source_packet_93e5e71fb1255083,10.1016/j.cej.2024.156767,WOS:001341552700001,2024,PBA_only,experimental,exact_chunk_DOI_UT,overreach,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1016/j.cej.2024.156767,source_packet_93e5e71fb1255083,10.1016/j.cej.2024.156767,WOS:001341552700001,2024,PBA_only,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,doi:10.1016/j.cej.2024.156767,source_packet_93e5e71fb1255083,10.1016/j.cej.2024.156767,WOS:001341552700001,2024,PBA_only,experimental,exact_chunk_DOI_UT,partial,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1016/j.cej.2024.156767,source_packet_93e5e71fb1255083,10.1016/j.cej.2024.156767,WOS:001341552700001,2024,PBA_only,experimental,exact_chunk_DOI_UT,partial,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1016/j.cej.2024.156767,source_packet_93e5e71fb1255083,10.1016/j.cej.2024.156767,WOS:001341552700001,2024,PBA_only,experimental,exact_chunk_DOI_UT,partial,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,doi:10.1016/j.cej.2024.156767,source_packet_93e5e71fb1255083,10.1016/j.cej.2024.156767,WOS:001341552700001,2024,PBA_only,experimental,identified_record,none,not_addressed,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1021/acs.inorgchem.3c01701,source_packet_eced62f22c6e5251,10.1021/acs.inorgchem.3c01701,WOS:001016562800001,2023,direct_PBA_UOR,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1021/acs.inorgchem.3c01701,source_packet_eced62f22c6e5251,10.1021/acs.inorgchem.3c01701,WOS:001016562800001,2023,direct_PBA_UOR,experimental,exact_chunk_DOI_UT,partial,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1021/acs.inorgchem.3c01701,source_packet_eced62f22c6e5251,10.1021/acs.inorgchem.3c01701,WOS:001016562800001,2023,direct_PBA_UOR,experimental,exact_chunk_DOI_UT,partial,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1021/acs.inorgchem.3c01701,source_packet_eced62f22c6e5251,10.1021/acs.inorgchem.3c01701,WOS:001016562800001,2023,direct_PBA_UOR,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1021/acs.inorgchem.3c01701,source_packet_eced62f22c6e5251,10.1021/acs.inorgchem.3c01701,WOS:001016562800001,2023,direct_PBA_UOR,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1021/acs.inorgchem.3c01701,source_packet_eced62f22c6e5251,10.1021/acs.inorgchem.3c01701,WOS:001016562800001,2023,direct_PBA_UOR,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,uor_activity,doi:10.1021/acs.inorgchem.3c01701,source_packet_eced62f22c6e5251,10.1021/acs.inorgchem.3c01701,WOS:001016562800001,2023,direct_PBA_UOR,experimental,exact_chunk_DOI_UT,partial,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,doi:10.1021/acs.inorgchem.3c01701,source_packet_eced62f22c6e5251,10.1021/acs.inorgchem.3c01701,WOS:001016562800001,2023,direct_PBA_UOR,experimental,abstract_DOI_UT,contextual,support,1,human_accepted,yes
run_9750be7218796f0e,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,doi:10.1021/acs.inorgchem.3c01701,source_packet_eced62f22c6e5251,10.1021/acs.inorgchem.3c01701,WOS:001016562800001,2023,direct_PBA_UOR,experimental,identified_record,none,not_addressed,1,human_accepted,yes
