record_id,candidate,design_dimension,claim_id,included_after_human_review
run_94b6811a613c1128,Fe-Co-Ni-Mn-Zn,uor_activity,claim_443c69dfff0fbc8a,True
run_94b6811a613c1128,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_224422fc53086d0b,True
run_94b6811a613c1128,Fe-Co-Ni-Mn-Zn,uor_activity,claim_11b24f0714ffa56e,True
run_94b6811a613c1128,Fe-Co-Ni-Mn-Zn,uor_activity,claim_208ba614e9042e62,True
run_94b6811a613c1128,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_664917fe0cc39123,True
run_94b6811a613c1128,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_40efbabd67dfd959,True
run_94b6811a613c1128,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_62fd95c30c67acf7,True
run_94b6811a613c1128,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_0f47a56d968850e6,True
run_94b6811a613c1128,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_606e05c99fb6c5ae,True
run_94b6811a613c1128,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_8e6f6b356846d12a,True
run_9a1f52cb9067d9cb,Fe-Co-Ni-Mn-Zn,uor_activity,claim_1ac6046ddb9f3f13,True
run_9a1f52cb9067d9cb,Fe-Co-Ni-Mn-Zn,uor_activity,claim_7123792bfee9cbce,True
run_9a1f52cb9067d9cb,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_9d4bbeaf5c5327cb,True
run_9a1f52cb9067d9cb,Fe-Co-Ni-Mn-Zn,uor_activity,claim_75ff3e90492a5656,True
run_9a1f52cb9067d9cb,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_2dabb0292fb76ae3,True
run_9a1f52cb9067d9cb,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_60b8ec7fb14193be,True
run_9a1f52cb9067d9cb,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_39faf666d9b3b97b,True
run_9a1f52cb9067d9cb,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_8f7629a37da9b516,True
run_9a1f52cb9067d9cb,Fe-Co-Ni-Mn-Zn,uor_activity,claim_30a106b4e128c5b0,True
run_9a1f52cb9067d9cb,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_69a13aaa2b2ef9f3,True
run_9a1f52cb9067d9cb,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_b985a9292a692cf0,True
run_9a1f52cb9067d9cb,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_05bc4dcff94cf7dc,True
run_9a1f52cb9067d9cb,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_f50e236a4263d823,True
run_cb003639c449e5af,Fe-Co-Ni-Cu-Zn,uor_activity,claim_26ccd9dd76baac45,True
run_cb003639c449e5af,Fe-Co-Ni-Cu-Zn,substitution_and_synergy,claim_731d76c18cd6b34f,True
run_cb003639c449e5af,Fe-Co-Ni-Cu-Zn,pba_structural_compatibility,claim_2a00f5003f638016,True
run_cb003639c449e5af,Fe-Co-Ni-Cu-Zn,pba_structural_compatibility,claim_f0444b5e1c1b913a,True
run_cb003639c449e5af,Fe-Co-Ni-Cu-Zn,uor_activity,claim_ac6941711136b083,True
run_cb003639c449e5af,Fe-Co-Ni-Cu-Zn,substitution_and_synergy,claim_432845c554c7cced,True
run_cb003639c449e5af,Fe-Co-Ni-Cu-Zn,uor_activity,claim_fc6f3dec9614fe52,True
run_cb003639c449e5af,Fe-Co-Ni-Cu-Zn,alkaline_stability_corrosion,claim_c69ed042f4554b17,True
run_cb003639c449e5af,Fe-Co-Ni-Cu-Zn,alkaline_stability_corrosion,claim_e505ee3a8001dd3c,True
run_cb003639c449e5af,Fe-Co-Ni-Cu-Zn,pba_structural_compatibility,claim_e5607e2d1e6f3350,True
run_cb003639c449e5af,Fe-Co-Ni-Cu-Zn,pba_structural_compatibility,claim_c0adf14a09a4015a,True
run_cb003639c449e5af,Fe-Co-Ni-Cu-Zn,pba_structural_compatibility,claim_41d87d44c4dfdab6,True
run_cb003639c449e5af,Fe-Co-Ni-Cu-Zn,wet_chemical_synthesis,claim_7f8221b1c3a82048,True
run_cb003639c449e5af,Fe-Co-Ni-Cu-Zn,wet_chemical_synthesis,claim_2c68f61425d49354,True
run_6e30d5d8c6193e21,Fe-Co-Ni-Cu-Zn,uor_activity,claim_a6847b81b03e81d6,True
run_6e30d5d8c6193e21,Fe-Co-Ni-Cu-Zn,substitution_and_synergy,claim_c5b821b77a9e4c63,True
run_6e30d5d8c6193e21,Fe-Co-Ni-Cu-Zn,pba_structural_compatibility,claim_12f823764c2614fc,True
run_6e30d5d8c6193e21,Fe-Co-Ni-Cu-Zn,substitution_and_synergy,claim_9a60682e69933232,True
run_6e30d5d8c6193e21,Fe-Co-Ni-Cu-Zn,uor_activity,claim_c036216c2e56e833,True
run_6e30d5d8c6193e21,Fe-Co-Ni-Cu-Zn,alkaline_stability_corrosion,claim_310d69a65cbbce59,True
run_6e30d5d8c6193e21,Fe-Co-Ni-Cu-Zn,pba_structural_compatibility,claim_b45ea34f7f7db179,True
run_6e30d5d8c6193e21,Fe-Co-Ni-Cu-Zn,alkaline_stability_corrosion,claim_8171be2cc093edf7,True
run_6e30d5d8c6193e21,Fe-Co-Ni-Cu-Zn,alkaline_stability_corrosion,claim_7946e62f728f71f1,True
run_6e30d5d8c6193e21,Fe-Co-Ni-Cu-Zn,uor_activity,claim_75becdcea05ec215,True
run_6e30d5d8c6193e21,Fe-Co-Ni-Cu-Zn,wet_chemical_synthesis,claim_15e7bdd0da3c0071,True
run_6e30d5d8c6193e21,Fe-Co-Ni-Cu-Zn,pba_structural_compatibility,claim_3a4294d89fdc7495,True
run_bcaadea5c838c750,Fe-Co-Ni-Mn-Zn,uor_activity,claim_b762c237cd517210,True
run_bcaadea5c838c750,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_4a96135d8400855b,True
run_bcaadea5c838c750,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_0b0885bfe0d849f9,True
run_bcaadea5c838c750,Fe-Co-Ni-Mn-Zn,uor_activity,claim_bf701c381b962bb7,True
run_bcaadea5c838c750,Fe-Co-Ni-Mn-Zn,uor_activity,claim_759e5047b3f210eb,True
run_bcaadea5c838c750,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_2303bea1ab00c88f,True
run_bcaadea5c838c750,Fe-Co-Ni-Mn-Zn,uor_activity,claim_bf2de232c43b14ad,True
run_bcaadea5c838c750,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_8deea27636cdd0c0,True
run_bcaadea5c838c750,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_f752170fad6eb0e6,True
run_bcaadea5c838c750,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_b64666bc3885c66d,True
run_bcaadea5c838c750,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_36e2c05df02315a7,True
run_bcaadea5c838c750,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_32be13e907799b06,True
run_51a24a9a75df8a5a,Fe-Co-Ni-Mn-Zn,uor_activity,claim_8376ab12b532cc0d,True
run_51a24a9a75df8a5a,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_e1497b1ecc96da1a,True
run_51a24a9a75df8a5a,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_f991eb1555000af7,True
run_51a24a9a75df8a5a,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_38d2e9dbddf585e9,True
run_51a24a9a75df8a5a,Fe-Co-Ni-Mn-Zn,uor_activity,claim_1653568c04feba2a,True
run_51a24a9a75df8a5a,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_56df87fe85740fa7,True
run_51a24a9a75df8a5a,Fe-Co-Ni-Mn-Zn,uor_activity,claim_b2608640a561b726,True
run_51a24a9a75df8a5a,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_b469a791bb44bb06,True
run_51a24a9a75df8a5a,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_8e1b86133a330f68,True
run_51a24a9a75df8a5a,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_a371603efb35d079,True
run_51a24a9a75df8a5a,Fe-Co-Ni-Mn-Zn,uor_activity,claim_83dc9db7fdf414bf,True
run_792c4b213139c5a4,Fe-Co-Ni-Mn-Zn,uor_activity,claim_3400bb89dd7eaafd,True
run_792c4b213139c5a4,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_0d3d5b1380d1d2da,True
run_792c4b213139c5a4,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_a4ba6918b10a6ea0,True
run_792c4b213139c5a4,Fe-Co-Ni-Mn-Zn,uor_activity,claim_6ac1e100a76927a0,True
run_792c4b213139c5a4,Fe-Co-Ni-Mn-Zn,uor_activity,claim_4843fb142c88ed81,True
run_792c4b213139c5a4,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_347f83beb24aa5a4,True
run_792c4b213139c5a4,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_a0d190bd448d5dd3,True
run_792c4b213139c5a4,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_c4cff82680aa0e04,True
run_792c4b213139c5a4,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_7014da566e1c6a02,True
run_792c4b213139c5a4,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_a2a23e7b636a26c6,True
run_792c4b213139c5a4,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_a6938b76fc25ed9e,True
run_c0e9ba95a285f559,Fe-Co-Ni-Mn-Zn,uor_activity,claim_03fbde7636e47258,True
run_c0e9ba95a285f559,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_c97bdf34d5e6cb9e,True
run_c0e9ba95a285f559,Fe-Co-Ni-Mn-Zn,uor_activity,claim_1901d7d26a4b5f2c,True
run_c0e9ba95a285f559,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_877eca71aa9803c8,True
run_c0e9ba95a285f559,Fe-Co-Ni-Mn-Zn,uor_activity,claim_dd65b883863e1804,True
run_c0e9ba95a285f559,Fe-Co-Ni-Mn-Zn,uor_activity,claim_121c8d96a9e2dc03,True
run_c0e9ba95a285f559,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_0e1410a9d5f73270,True
run_c0e9ba95a285f559,Fe-Co-Ni-Mn-Zn,uor_activity,claim_40232f68aaad829d,True
run_c0e9ba95a285f559,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_a73bfce60894afbc,True
run_c0e9ba95a285f559,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_bc9a7b7ccb7d479a,True
run_c0e9ba95a285f559,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_30f0925761e9a449,True
run_c0e9ba95a285f559,Fe-Co-Ni-Mn-Zn,uor_activity,claim_adfa137986b31ef4,True
run_1edd3c414c7f50b3,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_f4603303acfdde75,True
run_1edd3c414c7f50b3,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_052b0ad43be84978,True
run_1edd3c414c7f50b3,Fe-Co-Ni-Mn-Zn,uor_activity,claim_4d78f35355f8a8fe,True
run_1edd3c414c7f50b3,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_6b77f45cf0ed1f34,True
run_1edd3c414c7f50b3,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_901d207c25534e44,True
run_1edd3c414c7f50b3,Fe-Co-Ni-Mn-Zn,uor_activity,claim_663f2771cf85f0ea,True
run_1edd3c414c7f50b3,Fe-Co-Ni-Mn-Zn,uor_activity,claim_81e3b5e4420497ca,True
run_1edd3c414c7f50b3,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_df324bed1d54ba3c,True
run_1edd3c414c7f50b3,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_f10392d3f4cd2994,True
run_1edd3c414c7f50b3,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_dc53d1cc68805338,True
run_1edd3c414c7f50b3,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_d64bdd67cd7c7e18,True
run_1edd3c414c7f50b3,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_2710d30f063dfb0f,True
run_052fbddb7e7b0390,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_30a1638c4b1c41c3,True
run_052fbddb7e7b0390,Fe-Co-Ni-Mn-Zn,uor_activity,claim_f6ee36b012a5c08f,True
run_052fbddb7e7b0390,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_901453088d250a0b,True
run_052fbddb7e7b0390,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_bd8c469cf431041b,True
run_052fbddb7e7b0390,Fe-Co-Ni-Mn-Zn,uor_activity,claim_add083cae160b34c,True
run_052fbddb7e7b0390,Fe-Co-Ni-Mn-Zn,uor_activity,claim_4d6ef734d432834d,True
run_052fbddb7e7b0390,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_1cc6f5311da1f59b,True
run_052fbddb7e7b0390,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_aa075be7d35032df,True
run_052fbddb7e7b0390,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_56f198651a0c5058,True
run_052fbddb7e7b0390,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_69377efd092f77c0,True
run_052fbddb7e7b0390,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_422b85005529d9cb,True
run_dbdf123b0d47f240,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_f16007f85b746f3b,True
run_dbdf123b0d47f240,Fe-Co-Ni-Mn-Zn,uor_activity,claim_6e6cd4ed5abf29a8,True
run_dbdf123b0d47f240,Fe-Co-Ni-Mn-Zn,uor_activity,claim_cd296af35ba07171,True
run_dbdf123b0d47f240,Fe-Co-Ni-Mn-Zn,uor_activity,claim_eb83479a9222ed49,True
run_dbdf123b0d47f240,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_bae0c3358fdb6466,True
run_dbdf123b0d47f240,Fe-Co-Ni-Mn-Zn,uor_activity,claim_c557493bf555e2ab,True
run_dbdf123b0d47f240,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_a07c22f2314d5f54,True
run_dbdf123b0d47f240,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_3c4be550560ac830,True
run_dbdf123b0d47f240,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_6badf8121ea5f1c1,True
run_dbdf123b0d47f240,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_6e1965d2cf0de1a0,True
run_dbdf123b0d47f240,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_c67c38a25c88f8f6,True
run_2360feb965109230,Fe-Ni-Mn-Cu-Zn,uor_activity,claim_651a43bda5603fcd,True
run_2360feb965109230,Fe-Ni-Mn-Cu-Zn,uor_activity,claim_a25d74d701f277e9,True
run_2360feb965109230,Fe-Ni-Mn-Cu-Zn,substitution_and_synergy,claim_798cdba8d45f23a4,True
run_2360feb965109230,Fe-Ni-Mn-Cu-Zn,uor_activity,claim_a9343071d5b70a1d,True
run_2360feb965109230,Fe-Ni-Mn-Cu-Zn,pba_structural_compatibility,claim_2d73ab8a53de267f,True
run_2360feb965109230,Fe-Ni-Mn-Cu-Zn,uor_activity,claim_4d4f3e23fa86952d,True
run_2360feb965109230,Fe-Ni-Mn-Cu-Zn,alkaline_stability_corrosion,claim_123f02e798d5d7af,True
run_2360feb965109230,Fe-Ni-Mn-Cu-Zn,uor_activity,claim_aff4a38bffb89ac6,True
run_2360feb965109230,Fe-Ni-Mn-Cu-Zn,alkaline_stability_corrosion,claim_aace956a0125cc79,True
run_2360feb965109230,Fe-Ni-Mn-Cu-Zn,alkaline_stability_corrosion,claim_bd7d1878634616c4,True
run_2360feb965109230,Fe-Ni-Mn-Cu-Zn,wet_chemical_synthesis,claim_72b738dfe4089557,True
run_2360feb965109230,Fe-Ni-Mn-Cu-Zn,wet_chemical_synthesis,claim_02d40446c16877a1,True
run_cea84eca5af08e21,Co-Ni-Mn-Cu-Zn,uor_activity,claim_d89b25d0808ef441,True
run_cea84eca5af08e21,Co-Ni-Mn-Cu-Zn,pba_structural_compatibility,claim_ab191b061c28d6a4,True
run_cea84eca5af08e21,Co-Ni-Mn-Cu-Zn,uor_activity,claim_8c219f3553e7be76,True
run_cea84eca5af08e21,Co-Ni-Mn-Cu-Zn,uor_activity,claim_9dbc94eba87e9479,True
run_cea84eca5af08e21,Co-Ni-Mn-Cu-Zn,uor_activity,claim_ea6c8584fd53a6e8,True
run_cea84eca5af08e21,Co-Ni-Mn-Cu-Zn,alkaline_stability_corrosion,claim_38ecd6645018cb2e,True
run_cea84eca5af08e21,Co-Ni-Mn-Cu-Zn,uor_activity,claim_9f30a6a61e09ee6d,True
run_cea84eca5af08e21,Co-Ni-Mn-Cu-Zn,uor_activity,claim_c3ef61e29cff380c,True
run_cea84eca5af08e21,Co-Ni-Mn-Cu-Zn,pba_structural_compatibility,claim_b3c9c4f0ce2c86ab,True
run_cea84eca5af08e21,Co-Ni-Mn-Cu-Zn,alkaline_stability_corrosion,claim_70cef5c157995a07,True
run_cea84eca5af08e21,Co-Ni-Mn-Cu-Zn,alkaline_stability_corrosion,claim_4641f1189085ad52,True
run_cea84eca5af08e21,Co-Ni-Mn-Cu-Zn,wet_chemical_synthesis,claim_3e33f6038bc2de8a,True
run_1eccf111e49d796b,Fe-Co-Ni-Mn-Zn,uor_activity,claim_9df69bedff77015d,True
run_1eccf111e49d796b,Fe-Co-Ni-Mn-Zn,uor_activity,claim_dd3005b9f3709ade,True
run_1eccf111e49d796b,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_78289629f2d0c9c1,True
run_1eccf111e49d796b,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_07f70bf1985d0860,True
run_1eccf111e49d796b,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_a75e1074a47ee3cc,True
run_1eccf111e49d796b,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_88dd8458a03c26f9,True
run_1eccf111e49d796b,Fe-Co-Ni-Mn-Zn,uor_activity,claim_101f981d0e70918e,True
run_1eccf111e49d796b,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_43183ac692fc14cb,True
run_1eccf111e49d796b,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_291b2a5e8c983a4d,True
run_1eccf111e49d796b,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_d12a353f4a6ab0c6,True
run_1eccf111e49d796b,Fe-Co-Ni-Mn-Zn,uor_activity,claim_3c1e77ce550cfe93,True
run_1eccf111e49d796b,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_b73949c389ab7662,True
run_bb3c2ac72325b1b4,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_457e4643f95cd1a6,True
run_bb3c2ac72325b1b4,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_42851a2f0805efe9,True
run_bb3c2ac72325b1b4,Fe-Co-Ni-Mn-Zn,uor_activity,claim_b3000793ad87ec8d,True
run_bb3c2ac72325b1b4,Fe-Co-Ni-Mn-Zn,uor_activity,claim_976bfff9d3de993d,True
run_bb3c2ac72325b1b4,Fe-Co-Ni-Mn-Zn,uor_activity,claim_afa2ad72883eec70,True
run_bb3c2ac72325b1b4,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_3e73f062a2af77c1,True
run_bb3c2ac72325b1b4,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_f1698956b0f7a519,True
run_bb3c2ac72325b1b4,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_2e45d16d2925895a,True
run_bb3c2ac72325b1b4,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_00ca76c2a46c6cdb,True
run_bb3c2ac72325b1b4,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_c184abe4227c4842,True
run_bb3c2ac72325b1b4,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_607da08f6b39200e,True
run_bb3c2ac72325b1b4,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_d3060a122f53dd42,True
run_7fc47d306302f222,Fe-Co-Ni-Mn-Zn,uor_activity,claim_d3aa44a1784556f0,True
run_7fc47d306302f222,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_9836e3284b958e24,True
run_7fc47d306302f222,Fe-Co-Ni-Mn-Zn,uor_activity,claim_98dd097d3ed8ba3d,True
run_7fc47d306302f222,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_522bbbd46551360e,True
run_7fc47d306302f222,Fe-Co-Ni-Mn-Zn,uor_activity,claim_67f5c150a53cdf68,True
run_7fc47d306302f222,Fe-Co-Ni-Mn-Zn,uor_activity,claim_84f0a69151a1a6fd,True
run_7fc47d306302f222,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_9f8a06c0db7d8443,True
run_7fc47d306302f222,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_0d582786060688e3,True
run_7fc47d306302f222,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_91c8ea5d2c86ecd1,True
run_7fc47d306302f222,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_4c519e0e83b85690,True
run_7fc47d306302f222,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_b3e765882d64fb22,True
run_7fc47d306302f222,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_ee57fdab066101e4,True
run_b0e9fdfad699414b,Fe-Co-Ni-Mn-Zn,uor_activity,claim_85fe71a37679921c,True
run_b0e9fdfad699414b,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_7e80cd3fd16a489b,True
run_b0e9fdfad699414b,Fe-Co-Ni-Mn-Zn,uor_activity,claim_daf2e87195279991,True
run_b0e9fdfad699414b,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_b8b1fb1262e408f0,True
run_b0e9fdfad699414b,Fe-Co-Ni-Mn-Zn,uor_activity,claim_dff7cc870dc5a270,True
run_b0e9fdfad699414b,Fe-Co-Ni-Mn-Zn,uor_activity,claim_6012297f40a5777c,True
run_b0e9fdfad699414b,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_c6539a1baeef5e19,True
run_b0e9fdfad699414b,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_1f9bc3e263778b92,True
run_b0e9fdfad699414b,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_1a60f3e4406fe2de,True
run_b0e9fdfad699414b,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_e3fa69fd3e428e72,True
run_b0e9fdfad699414b,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_63833186dccaaf7d,True
run_b0e9fdfad699414b,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_ab255cfa2012d57d,True
run_cc37fae04a772d72,Fe-Co-Ni-Mn-Zn,uor_activity,claim_d8630c03c577f689,True
run_cc37fae04a772d72,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_f07e660d74aab717,True
run_cc37fae04a772d72,Fe-Co-Ni-Mn-Zn,uor_activity,claim_c38d1dbe21cc71ea,True
run_cc37fae04a772d72,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_d5270cf1649bcf38,True
run_cc37fae04a772d72,Fe-Co-Ni-Mn-Zn,uor_activity,claim_4a54be1d8524c8a2,True
run_cc37fae04a772d72,Fe-Co-Ni-Mn-Zn,uor_activity,claim_99b83926f0d0ec14,True
run_cc37fae04a772d72,Fe-Co-Ni-Mn-Zn,uor_activity,claim_f3adf146bfe95260,True
run_cc37fae04a772d72,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_4146434a96069e1a,True
run_cc37fae04a772d72,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_b0d84467f9554ba0,True
run_cc37fae04a772d72,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_262dee45a698c229,True
run_cc37fae04a772d72,Fe-Co-Ni-Mn-Zn,uor_activity,claim_b354539ab4fd310c,True
run_cc37fae04a772d72,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_1ffed99f0399c95b,True
run_b6e86c2e9b7b3255,Fe-Co-Ni-Mn-Zn,uor_activity,claim_0f267823d118bf62,True
run_b6e86c2e9b7b3255,Fe-Co-Ni-Mn-Zn,uor_activity,claim_fedc48e6081acf70,True
run_b6e86c2e9b7b3255,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_9e60d5e080339d04,True
run_b6e86c2e9b7b3255,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_1d41a1ab7472fc17,True
run_b6e86c2e9b7b3255,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_ea9defd59fcf0102,True
run_b6e86c2e9b7b3255,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_5f8b44ca9345d3f1,True
run_b6e86c2e9b7b3255,Fe-Co-Ni-Mn-Zn,uor_activity,claim_13475d7682f727d6,True
run_b6e86c2e9b7b3255,Fe-Co-Ni-Mn-Zn,uor_activity,claim_aef02d08df02711a,True
run_b6e86c2e9b7b3255,Fe-Co-Ni-Mn-Zn,substitution_and_synergy,claim_0ff878fa16b31129,True
run_b6e86c2e9b7b3255,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,claim_0140203ee7bdd8a0,True
run_b6e86c2e9b7b3255,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,claim_89591836291c5d85,True
run_b6e86c2e9b7b3255,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,claim_ed649b88ed23af8a,True
run_be36c9c685335d71,Fe-Co-Ni-Cu-Zn,pba_structural_compatibility,claim_3b2bc590b213cfa4,True
run_be36c9c685335d71,Fe-Co-Ni-Cu-Zn,uor_activity,claim_7e258d45d768f9bb,True
run_be36c9c685335d71,Fe-Co-Ni-Cu-Zn,uor_activity,claim_34055f0705aa3918,True
run_be36c9c685335d71,Fe-Co-Ni-Cu-Zn,uor_activity,claim_a63827b7153eb2a5,True
run_be36c9c685335d71,Fe-Co-Ni-Cu-Zn,uor_activity,claim_47a951048bc0c407,True
run_be36c9c685335d71,Fe-Co-Ni-Cu-Zn,uor_activity,claim_c4192030f30fab68,True
run_be36c9c685335d71,Fe-Co-Ni-Cu-Zn,uor_activity,claim_9eee549d44794735,True
run_be36c9c685335d71,Fe-Co-Ni-Cu-Zn,alkaline_stability_corrosion,claim_bd986aaf8de153e5,True
run_be36c9c685335d71,Fe-Co-Ni-Cu-Zn,alkaline_stability_corrosion,claim_5c79b60af6ae05b3,True
run_be36c9c685335d71,Fe-Co-Ni-Cu-Zn,alkaline_stability_corrosion,claim_39b64d319b1b414a,True
run_be36c9c685335d71,Fe-Co-Ni-Cu-Zn,wet_chemical_synthesis,claim_8911266354351788,True
