PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Grapov, D; Fiehn, O; Campbell, C; Chandler, CJ; Burnett, DJ; Souza, EC; Casazza, GA; Keim, NL; Newman, JW; Hunter, GR; Fernandez, JR; Garvey, WT; Hoppel, CL; Harper, ME; Adams, SH				Grapov, Dmitry; Fiehn, Oliver; Campbell, Caitlin; Chandler, Carol J.; Burnett, Dustin J.; Souza, Elaine C.; Casazza, Gretchen A.; Keim, Nancy L.; Newman, John W.; Hunter, Gary R.; Fernandez, Jose R.; Garvey, W. Timothy; Hoppel, Charles L.; Harper, Mary-Ellen; Adams, Sean H.			Exercise plasma metabolomics and xenometabolomics in obese, sedentary, insulin-resistant women: impact of a fitness and weight loss intervention	AMERICAN JOURNAL OF PHYSIOLOGY-ENDOCRINOLOGY AND METABOLISM												Insulin resistance has wide-ranging effects on metabolism, but there are knowledge gaps regarding the tissue origins of systemic metabolite patterns and how patterns are altered by fitness and metabolic health. To address these questions, plasma metabolite patterns were determined every 5 min during exercise (30 min, similar to 45% of (V) over dotO(2peak), similar to 63 W) and recovery in overnight-fasted sedentary, obese, insulin-resistant women under controlled conditions of diet and physical activity. We hypothesized that improved fitness and insulin sensitivity following a similar to 14-wk training and weight loss intervention would lead to fixed workload plasma metabolomics signatures reflective of metabolic health and muscle metabolism. Pattern analysis over the first 15 min of exercise, regardless of pre- versus postintervention status, highlighted anticipated increases in fatty acid tissue uptake and oxidation (e.g., reduced long-chain fatty acids), diminution of nonoxidative fates of glucose [e.g., lowered sorbitol-pathway metabolites and glycerol-beta-galactoside (possible glycerolipid synthesis metabolite)], and enhanced tissue amino acid use (e.g., drops in amino acids; modest increase in urea). A novel observation was that exercise significantly increased several xenometabolites ("non-self" molecules, from microbes or foods), including benzoic acid-salicylic acid-salicylaldehyde, hexadecanol-octadecanol-dodecanol, and chlorogenic acid. In addition, many nonannotated metabolites changed with exercise. Although exercise itself strongly impacted the global metabolome, there were surprisingly few intervention-associated differences despite marked improvements in insulin sensitivity, fitness, and adiposity. These results and previously reported plasma acylcarnitine profiles support the principle that most metabolic changes during submaximal aerobic exercise are closely tethered to absolute ATP turnover rate (workload), regardless of fitness or metabolic health status.					Casazza, Gretchen/GPC-8610-2022; ADAMS, SEAN/N-9262-2018; Garvey, W. Timothy/KVX-9404-2024; Harper, Mary-Ellen/C-3103-2009; Fiehn, Oliver/AFO-9881-2022														0193-1849	1522-1555				DEC	2019	317	6					E999	E1014		10.1152/ajpendo.00091.2019	http://dx.doi.org/10.1152/ajpendo.00091.2019								31526287					WOS:000499688700004
J	Wang, F; Deng, LD; Wu, ZW; Ji, K; Chen, Q; Jiang, XM				Wang, Fang; Deng, Li-dan; Wu, Ze-wei; Ji, Kai; Chen, Qiao; Jiang, Xing-mao			The dispersed SiO2 microspheres supported Ru catalyst with enhanced activity for ammonia decomposition	INTERNATIONAL JOURNAL OF HYDROGEN ENERGY												Ru nanoparticles supported on SiO2 microspheres (Ru/SiO2-GUS) were prepared by the glucose-urea-metallic salt method and applied in the decomposition of ammonia. In the glucose-urea-metallic salt method, glucose as the carbon template plays a significant role in the formation of diffusion-beneficial structural properties of Ru/SiO2-GUS, and also induceds the modification of the electronic state of Ru. Ru/SiO2-GUS exhibited higher catalytic activity compared with the catalyst prepared with the impregnation method. The catalytic performance of Ru/SiO2-GUS was further enhanced with the addition of either K or Csddthe addition order and amount strongly affecting the catalytic performance. When the ratio of K/Cs to Ru is 2, the alkali metal (KOH/CsOH) solution is added in the homogeneous solution of glucose, urea, RuCl3 and the colloidal silica, the promotion effect of K/Cs is the strongest, particularly under lower reaction temperatures. However, the promotion effects of K and Cs are different as reveled by the combined results of H-2-TPR, XPS and NH3-TPSR. More NH3 can be absorbed on KeRu/SiO2-GUS and the electron density of Ru decreased. By contrast, more metallic Ru formed on Cs-Ru/SiO2-GUS, facilitating N-2 recombination. (C) 2021 Hydrogen Energy Publications LLC. Published by Elsevier Ltd. All rights reserved.					wu, jreey/AAR-6330-2020														0360-3199	1879-3487				JUN 11	2021	46	40					20815	20824		10.1016/j.ijhydene.2021.03.205	http://dx.doi.org/10.1016/j.ijhydene.2021.03.205		MAY 2021											WOS:000659298700003
J	Afolabi, OA; Akhigbe, TM; Hammed, SO; Hamed, MA; Ekundina, VO; Ajike, RA; Alabi, BA; Akhigbe, RE				Afolabi, Oladele A.; Akhigbe, Tunmise M.; Hammed, Sodiq. O.; Hamed, Moses A.; Ekundina, Victor O.; Ajike, Richard A.; Alabi, Babatunde A.; Akhigbe, Roland E.			Moringa oleifera-based feed supplement protects against renal ischaemia/reperfusion injury via downregulation of Bax/caspase 3 signaling	FRONTIERS IN NUTRITION												Introduction Ischaemia/reperfusion (I/R) may lead to acute kidney injury via the induction of oxidative stress. On the other hand, Moringa oleifera has been reported to exert antioxidant activities. This study was designed to assess whether or not Moringa oleifera-based feed supplement could prevent I/R-induced renal injury. Materials and methods Renal I/R was induced by occluding the right renal artery for 30 min followed by a 2-h reperfusion. Results Renal I/R led to increased absolute renal weight and renal organo-somatic weight index. Renal I/R also caused distortion of renal histoarchitecture and impaired renal function evidenced by elevated serum creatinine and blood urea nitrogen. In addition, renal I/R significantly elevated renal levels of hydrogen peroxide, MDA, and advanced oxidation protein products, but suppressed the levels of reduced glutathione, protein thiol, and non-protein thiol, and the activities of superoxide dismutase and glutathione peroxidase. In addition, renal I/R up-regulated myeloperoxidase activity and the renal levels of NO, TNF-alpha, and IL-6. Renal I/R also up-regulated Bax and caspase 3 expression in the kidney. Furthermore, I/R-driven structural and biochemical alterations were markedly inhibited by Moringa oleifera-based feed supplement. Discussion These results suggest that Moringa oleifera-based feed supplement may preserve the gross and histoarchitectural integrity of the kidney as well as renal function via downregulation of Bax/caspase 3 signaling by targeting oxidative stress, inflammation and apoptosis in the kidney of I/R rat.					HAMED, Moses/CAH-6613-2022														2296-861X					APR 23	2024	11								1396864	10.3389/fnut.2024.1396864	http://dx.doi.org/10.3389/fnut.2024.1396864								38716072					WOS:001214608400001
J	Zhao, Y; Fan, LZ; Hong, B; Ren, JL; Zhang, MS; Que, QM; Ji, JY				Zhao, Yue; Fan, Louzhen; Hong, Bo; Ren, Jingling; Zhang, Minsheng; Que, Qiming; Ji, Junyuan			Nonenzymatic detection of glucose using three-dimensional PtNi nanoclusters electrodeposited on the multiwalled carbon nanotubes	SENSORS AND ACTUATORS B-CHEMICAL												A novel enzyme-free glucose sensor is developed with the three-dimensional (3D) (x = 0.1-0.9) alloy nanoclusters electrodeposited onto multi-walled carbon nanotubes (MWCNTs). The synthesis, structural, and compositional characterization of 3D PtxNi1-x/MWCNTs are reported. Cyclic voltammetry, linear sweep voltammetry, kinetic analysis, electrochemical impedance plots, and amperometric responses exhibit that the 3D PtxNi1-x/MWCNTs nanocomposites have more remarkable catalytic performance on the direct oxidation of glucose comparing with the 3D Pt/MWCNTs catalysts and the uniform dispersive morphology PtxNi1-x/MWCNTs catalysts. We further investigate how the Pt/Ni atomic ratios of these alloys play a key role in controlling the electrocatalytic activity and thus improve the glucose detection. The optimal Pt/Ni atomic ratio acquired in present experiment condition is 3/7, which proves linearity up to 15 mM of glucose with a sensitivity of 0.94 mA/mMcm(2) and a detection limit of 0.3 mu M (S/N = 3) at 0.30V. Meanwhile, the interference from dopamine, uric acid, p-acetamidophenol, ascorbic acid, urea, galactose, lactose and fructose is effectively avoided at this negative potential. The as-synthesized sensor is applicable to the glucose sensing in the real human serum with the concentrations agreeing well with that measured by a hospital. Furthermore, 90% of the surface active sites and the initial sensitivity are retained in continuous tests (31 days), proving favorable long-term stability. (C) 2016 Elsevier B.V. All rights reserved.					Zhang, Yang/AAI-5293-2020														0925-4005					AUG	2016	231						800	810		10.1016/j.snb.2016.03.115	http://dx.doi.org/10.1016/j.snb.2016.03.115													WOS:000374330900093
J	Lusseau, J; Robert, F; Landais, Y				Lusseau, Jonathan; Robert, Frederic; Landais, Yannick			O-Methyl-N-nitroisourea as a NCO Surrogate in Cu-Catalyzed Alkane C-H Amidination. A Masked Isocyanate Strategy	ACS CATALYSIS												The Cu-catalyzed C-H activation of alkanes in the presence of O-methyl-N-nitroisourea allows a facile entry to O-methyl-N-alkylnitroisoureas, which are shelf-stable isocyanate precursors. The latter are then readily converted into carbamates and ureas via an uncommon chloride-mediated demethylation process. O-Methyl-N-nitroisourea is available in two steps and on a large scale from urea and constitutes an easy to handle NCO surrogate. The methodology has also been applied to the synthesis of a methylisocyanate (MIC) precursor, a valuable synthon for pharmaceutical and agrochemical purposes and for the postfunctionalization of polyolefins.					Landais, Yannick/AAB-9632-2019; Robert, Frederic/O-4316-2018	LANDAIS, Yannick/0000-0001-6848-6703; Robert, Frederic/0000-0003-2469-2067													2155-5435					OCT 23	2023	13	21					14257	14267		10.1021/acscatal.3c03293	http://dx.doi.org/10.1021/acscatal.3c03293		OCT 2023											WOS:001092860200001
J	Padervand, S; Amiri, M; Khoei, MM				Padervand, S.; Amiri, M.; Khoei, M. Mousavi			Optimization of electrolyte concentration for surface modification of tantalum using plasma electrolytic nitridation	INTERNATIONAL JOURNAL OF REFRACTORY METALS & HARD MATERIALS												Plasma Electrolytic Nitriding (PEN) is a cathodic atmospheric plasma process which has shown a promising deposition of metal coatings that exhibits a significant adhesion to the substrate as well as high deposition rates. The structure of tantalum alloy, microhardness and corrosion resistance behavior after cathodic plasma electrolytic nitriding (PEN) in electrolyte containing urea and distilled water were investigated. An Optical microscope (OM), X-ray diffractometer and scanning electron microscopy (SEM) were used to characterize the phase composition of the modified layer and its surface morphology. The corrosion resistance properties of nitrided tantalum alloy are investigated. It was shown that various electrolytes provided metallic tantalum (Ta), TaN0.43, TaN0.1, Ta4N, Ta4N5 and TaN phases and nitrogen solid solution in tantalum. The cathodic PEN with 78 wt% urea and 21.6 wt% distilled water						Padervand, Saman/0000-0002-7732-0315													0263-4368					FEB	2020	87								105146	10.1016/j.ijrmhm.2019.105146	http://dx.doi.org/10.1016/j.ijrmhm.2019.105146													WOS:000526036800031
J	Kusano, D; Emori, M; Sakama, H				Kusano, Daigo; Emori, Masato; Sakama, Hiroshi			Influence of electronic structure on visible light photocatalytic activity of nitrogen-doped TiO2	RSC ADVANCES												Nitrogen (N)-doped TiO2 thin films were synthesized by sol-gel methods from precursor solutions with or without urea and post calcination in NH3 gas. Their structural and electronic properties were characterized by X-ray diffraction and X-ray photoelectron spectroscopy utilizing synchrotron radiation. N-doped TiO2 powders were synthesized for the estimation of visible light photocatalytic activities. N-doped TiO2 thin films revealed polycrystalline anatase phases. N was chiefly doped into substitutional sites. The densities of N and defects (oxygen vacancies and reduced Ti species) increased with elevating calcination temperature. Localized states associated with doped N were successfully found from shoulder structures of valence band spectra, which were located at 0.24 eV to 0.34 eV above the valence band maximum in the band gap. Incorporated N enhanced the photocatalytic activity, whereas defects reduced it. The highest photocatalytic activity was obtained by synthesizing N-doped TiO2 powders from a precursor solution with urea and subsequent calcination at 550 degrees C due to high-density N and low-density defects. Consequently, the optimum N/O atomic ratio was shown to be approximately 0.06. It became possible to achieve heavier N doping and better photocatalytic activity under vis light irradiation using urea than any other study only using NH3 gas for nitridation.																			2046-2069						2017	7	4					1887	1898		10.1039/c6ra25238a	http://dx.doi.org/10.1039/c6ra25238a													WOS:000393748000014
J	Matthews, DE				Matthews, Dwight E.			Review of Lysine Metabolism with a Focus on Humans	JOURNAL OF NUTRITION					10th Workshop on the Assessment of Adequate and Safe Intake of Dietary Amino Acids (AAAW)	NOV 19-20, 2019	Tokyo, JAPAN	Int Council Amino Acid Sci				Lysine cannot be synthesized by most higher organisms and, therefore, is an indispensable amino acid (IAA) that must be consumed in adequate amounts to maintain protein synthesis. Although lysine is an abundant amino acid in body proteins, lysine is limited in abundance in many important food sources (e.g. grains). Older observations assigned importance to lysine because animals fed a lysine-deficient diet did not lose weight as fast as animals placed upon other IAA-deficient diets, leading to the theory that there may be a special pool of lysine or metabolites that could be converted to lysine. The first step in the lysine catabolic pathway is the formation of saccharopine and then 2-aminoadipic acid, processes that are mitochondrial. The catabolism of 2-aminoadipic acid proceeds via decarboxylation to a series of CoA esters ending in acetyl-CoA. In mammals, the liver appears to be the primary site of lysine catabolism. In humans, the metabolic and oxidative response of lysine to diets either restricted in protein or in lysine is consistent with what has been measured for other IAAs with isotopically labeled tracers. Intestinal microflora are known to metabolize urea to ammonia and scavenge nitrogen (N) for the synthesis of amino acids. Studies feeding N-15-ammonium chloride or N-15-urea to animals and to humans, demonstrate the appearance of N-15-lysine in gut microbial lysine and in host lysine. However, the amount of N-15-lysine transferred to the host is difficult to assess directly using current methods. It is important to understand the role of the gut microflora in human lysine metabolism, especially in conditions where dietary lysine intake may be limited, but better methods need to be devised.					Matthews, Dwight/F-8161-2010	Matthews, Dwight/0000-0003-2715-6104													0022-3166	1541-6100				OCT	2020	150			1			2548S	2555S		10.1093/jn/nxaa224	http://dx.doi.org/10.1093/jn/nxaa224								33000162					WOS:000579421800008
J	Tek, BS; Yurdakal, S; Özcan, L; Augugliaro, V; Loddo, V; Palmisano, G				Tek, Bilge Sina; Yurdakal, Sedat; Ozcan, Levent; Augugliaro, Vincenzo; Loddo, Vittorio; Palmisano, Giovanni			N-Doped Anatase/Rutile Photocatalysts for the Synthesis of Aromatic Aldehydes Under Ultraviolet and Solar Irradiation	SCIENCE OF ADVANCED MATERIALS												N-doped anatase/rutile photocatalysts were prepared by a sol-gel method, using TiCl4 as TiO2 precursor and urea as N-dopant source. The catalysts required a thermal treatment at temperature higher than 300 degrees C to achieve actual nitrogen doping; this treatment also allowed obtaining crystalline and hydrophobic samples. Moreover, nitrogen doping modified the surface of samples by increasing the anatase to rutile phase ratio and hydrophilicity. The catalysts were characterized by BET specific surface area, XRD, ESEM, TGA, FT-IR, DRS and XPS measurements, with particular attention to the assessment of the N-doping effect. It was found that XPS analysis should be used together with DRS and FT-IR to discriminate whether N had been incorporated in TiO2 lattice or N species had just adsorbed on the TiO2 surface. Moreover, XPS analysis could be also used for determining the crystallinity of TiO2. The photocatalytic activity of the samples was tested for the partial oxidation of 4-methoxybenzyl alcohol to p-anisaldehyde in water under near-UV, visible, UV-visible and simulated solar light, respectively. Commercial (Degussa P25) and undoped home-prepared TiO2 anatase-rutile catalysts were also used for comparison. The results show that N-doping improves absorption of visible light by the catalysts, but the reaction rate does not increase accordingly. Selectivity was higher in the presence of poorly crystallized catalysts, whereas doping seemed to have a slightly improving effect.					yurdakal, sedat/AAD-3502-2019; Ozcan, Levent/HJP-8912-2023	Ozcan, Levent/0000-0003-4504-4237; Palmisano, Giovanni/0000-0001-9838-6252													1947-2935	1947-2943				NOV	2015	7	11					2306	2319		10.1166/sam.2015.2280	http://dx.doi.org/10.1166/sam.2015.2280													WOS:000366295900006
J	Li, HR; Song, XT; Wu, D; Wei, D; Li, YY; Ju, XT				Li, Haoruo; Song, Xiaotong; Wu, Di; Wei, Dan; Li, Yuyi; Ju, Xiaotang			Partial substitution of manure increases N2O emissions in the alkaline soil but not acidic soils	JOURNAL OF ENVIRONMENTAL MANAGEMENT												The fertilization regimes of combining manure with synthetic fertilizer are benefits for crop yields and soil fertility in cropping systems as compared to sole synthetic fertilization, but the responses of nitrous oxide (N2O) emissions to these practices are inconsistent in the literatures. We hypothesized that it is caused by different proportions of nitrogen (N) applied as manure and various soil properties. Here, we conducted a microcosm experiment, and measured the N2O emissions from control (no N) and five manure substitution treatments (supplied 100 mg N kg(-1) using the combination of urea with manure) with a range of proportions of N applied as manure (0, 25%, 50%, 75%, and 100%) in three different soil types (fluvo-aquic soil, black soil, and latosol) under aerobic condition. The stimulated effect on N2O emissions was more pronounced after manure application in an alkaline soil with high nitrification rate, due to relatively rapid soil DOC depletion and N mineralization of manure. N2O emissions from partial substitution of urea with manure were significantly higher than manure-only addition under high soil pH due to abundant labile C from manure. However, there was no difference between manure substitution treatments under acid soils. Nitrification inhibitor substantially decreased N2O emissions with increasing soil pH, but it was less effective in mitigating N2O emissions with larger proportion of manure. This is likely due to the slow nitrification under low soil pH, and denitrification derived N2O increased with increasing manure application rate. Collectively, our study shows that the application of manure substitution to alkaline soils requires careful consideration, which might have rapid nitrification potential and hence trigger significant N2O emissions. The knowledge gained in this work will help the decision-makers in optimizing a sound N fertilization regime interacted with soil properties for sustainable crop production and N2O mitigation.					Wu, Di/HNP-3772-2023														0301-4797	1095-8630				MAY	2024	359								120993	10.1016/j.jenvman.2024.120993	http://dx.doi.org/10.1016/j.jenvman.2024.120993		APR 2024						38688131					WOS:001236760400001
J	He, Z; Zhang, YQ; Lv, JP; Zhou, SX; Niu, JR; Li, ZX; Wang, XZ; Wågberg, T; Hu, GZ				He, Zhuang; Zhang, Yunqiu; Lv, Jiapei; Zhou, Shuxing; Niu, Jianrui; Li, Zaixing; Wang, Xinzhong; Wagberg, Thomas; Hu, Guangzhi			Microwave-assisted synthesis of amorphous cobalt nanoparticle decorated N-doped biochar for highly efficient degradation of sulfamethazine via peroxymonosulfate activation	JOURNAL OF WATER PROCESS ENGINEERING												In the present work, a microwave-assisted and secondary roasting preparation process was used to synthesize nanocomposite materials. These materials were modified with amorphous cobalt nanoparticles (Co NPs) on the surface of biochar doped with different nitrogen sources (melamine (Me), 1,10-phenanthroline (Ph), and urea (Ur)). The nanocomposite (Co-N-C(Ur)) with urea as the nitrogen source promoted the generation of mesopores on the surface of carbon materials due to its evaporation during the preparation process thus enhancing the attachment sites of cobalt nanoparticles. The Co-N-C(Ur) had a more significant degradation effect on the primary carcinogen sulfamethazine (SMT) by activating peroxymonosulfate (PMS). The degradation rate of SMT pollutants was 96.6 % within 30 mM. The optimal reaction conditions were as follows: catalyst dosage of 0.4 g L-1, PMS dosage of 0.812 mM, SMT concentration of 10 mg L-1, and pH of 5.67. Additionally, the Co-N-C(Ur) catalysts possess excellent specific surface area due to the evaporation effect of the calcination process of urea itself compared to other nitrogen source doping. Electrochemical tests revealed that the composites prepared with urea as the nitrogen source had higher PMS-induced current density and lowered material impedance values, which effectively promoted the catalytic performance of SMT degradation. Concurrently, the Co-N-C (Ur) + PMS reaction system exhibited excellent catalytic performance against other antibiotic organic pollutants. Subsequently, through the capture experiments and electron paramagnetic resonance technical analyses, it was determined that the singlet O-1(2) played a leading role in the reaction system. Finally, a thorough liquid chromatography-mass spectrometry analysis suggested the possible SMT degradation pathways, thereby providing a new strategy for the subsequent heterogeneous catalysts to degrade persistent organic pollutants.					Hu, Guangzhi/M-7726-2013; Li, Zaixing/HGD-7611-2022; Wagberg, Thomas/C-2912-2008	Li, Zaixing/0000-0003-1908-2432; Wagberg, Thomas/0000-0002-5080-8273													2214-7144					DEC	2022	50								103226	10.1016/j.jwpe.2022.103226	http://dx.doi.org/10.1016/j.jwpe.2022.103226		OCT 2022											WOS:000874650200003
J	Dozzi, MV; Selli, E				Dozzi, Maria Vittoria; Selli, Elena			Photocatalytic Abatement of Aqueous Ammonia on Ru/TiO2: Effects of the Route of Ru Nanoparticles Deposition on TiO2	JOURNAL OF ADVANCED OXIDATION TECHNOLOGIES												The effects of TiO2 surface modification by Ru nanoparticles (NPs) deposition have been investigated in the photocatalytic decomposition of aqueous ammonia. Two main Ru NPs deposition routes were chosen, i.e. (i) the deposition of surfactant-stabilized preformed metal NPs and (ii) a modified version of the well-known deposition-precipitation technique, employing urea as precipitating agent. Other Ru/TiO2 photocatalysts were prepared (iii) by simply grafting Ru(III) metal ions on TiO2, which were tested either as prepared or (iv) after their thermal reduction under H-2 atmosphere, in order to obtain Ru NPs in full metallic state. The role played also by the relative nominal metal amount on the so obtained photocatalyst powders was investigated in terms of both ammonia conversion and selectivity towards mildly oxidized N-2 or highly oxidized nitrite and nitrate ions. The Ru NPs deposition technique was found to affect the reaction paths especially in terms of products selectivity, with fully reduced Ru NPs on TiO2 being able to promote the environmentally friendly, highly desirable photocatalytic conversion of ammonia into innocuous N-2.					Selli, Elena/O-9909-2016; Dozzi, Maria Vittoria/Q-9489-2016	Dozzi, Maria Vittoria/0000-0002-6390-9348													1203-8407					JUL	2016	19	2					246	255																WOS:000382325600008
J	Xu, XH; Li, ZL; Sui, Y; Huang, W; Chen, WT; Li, XD; Liu, DS; Li, YT; Deng, F; Zhou, GY; Zhong, LN; Zhong, H				Xu, Xiahong; Li, Zhonglin; Sui, Yan; Huang, Wei; Chen, Wentong; Li, Xiaodan; Liu, Dongsheng; Li, Yuntong; Deng, Fei; Zhou, Gangyong; Zhong, Lina; Zhong, Hong			Solvent-Induced Flower- and Cudgel-Shaped Porous Organic Polymers: Effective Supports of Palladium Nanoparticles for Dehalogenation in Net Water	CHEMNANOMAT												Dehalogenation of aromatic halides is one of the most important reactions for detoxification of water ecosystems; at the same time the ability is inevitably tied to the dispersibility of catalyst in aqueous medium. Herein, we present aporous organic polymers containing hydrophilic urea groups (UPOPs) for effective immobilization of palladium nanoparticles (NPs) through a facile urea-forming condensation reaction. The urea groups not only serve as an intriguing linkage of organic framework, but also endows Pd@UPOPs outstanding dispersibility in H2O. The morphology of UPOPs have exerted important influence upon the size and dispersion of palladium NPs as well as their catalytic performances. The palladium NPs are well dispersed on the surface of UPOP-1 with an average size of 2.1 +/- 0.3 nm. In contrast, palladium NPs on UPOP-2 exhibit a dual size distribution with an average diameter of 2.0 +/- 0.4 and 4.2 +/- 0.4 nm. The dehalogenation reactions of chlorobenzene have demonstrated that Pd@UPOP-1 with flower-shaped morphology show higher catalytic activity, recyclability and stability than that of Pd@UPOP-2 with cudgel-shaped morphology. This work offers/supplies a new insight for the development of efficient catalytic systems based on porous organic polymers supported metal NPs in aqueous medium.					Li, Zhonglin/HKC-0513-2023; sui, yan/GQQ-7398-2022														2199-692X					FEB	2022	8	2							e202100484	10.1002/cnma.202100484	http://dx.doi.org/10.1002/cnma.202100484		JAN 2022											WOS:000743175300001
J	Luo, ZJ; Song, YY; Wang, MJ; Zheng, XR; Qu, LL; Wang, J; Wu, XY; Wu, ZR				Luo, Zhijun; Song, Youye; Wang, Mingjun; Zheng, Xianrong; Qu, Lingling; Wang, Jing; Wu, Xiangyang; Wu, Zhiren			Comparison of g-C3N4 synthesized by different precursors in remediation of phenanthrene contaminated soil and ecotoxicity	JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY												An environmental-friendly soil remediation method based on the g-C3N4 has been developed to remediate phenanthrene contaminated soil. g-C3N4 has been synthesized by three different precursors including urea, dicyandiamide, and melamine via the conventional thermal polymerization method. Under visible light or natural sunlight, g-C3N4 exhibits excellent photocatalytic activity for the degradation of phenanthrene in contaminated soil at circumneutral pH. Compared with g-C3N4 synthesized by dicyandiamide and melamine, g-C3N4 synthesized by urea has the highest surface areas and degradation activity of phenanthrene in soil. After phenanthrene contaminated soils were treated by g-C3N4, the ecotoxicity of soils was preliminarily evaluated by cultivating plant (lettuce) and raising earthworms (Eisenia fetida). Phenanthrene contaminated soil (200 mg/kg) exhibits obvious toxicity which the growth of lettuce has been inhibited significantly and earthworms can not even survive. Under visible light or natural sunlight, g-C3N4 synthesized by three different precursors can remarkably reduce the toxicity of phenanthrene contaminated soil, which was demonstrated by the lettuce growth indexes, involving leaf length, stem length, root length, and fresh weight, and earthworms' mortality and weight loss. However, compared with the other two g-C3N4 synthesized by dicyandiamide or melamine, g-C3N4 synthesized by urea presents dear relative toxicity on lettuces and earthworms.					wang, mingjun/C-8042-2013; wu, xiangyang/E-4437-2017														1010-6030					FEB 15	2020	389								112241	10.1016/j.jphotochem.2019.112241	http://dx.doi.org/10.1016/j.jphotochem.2019.112241													WOS:000508750600044
J	Ali, A; Farid, MA; Amin, M; Hussain, A; Hou, JH; Huang, ZF; Du, SF; Tahir, M				Ali, Asghar; Farid, Muhammad Asim; Amin, Muhammad; Hussain, Asif; Hou, Jianhua; Huang, Zhen-Feng; Du, Shangfeng; Tahir, Muhammad			Enhanced photocatalytic activities of FCNO nanoparticles on graphitic carbon nitride	DIAMOND AND RELATED MATERIALS												Efficient charge separation and broadened light absorption are of crucial importance for photocatalytic environmental remediation, and graphitic carbon nitride (g-C3N4) is a very promising photocatalyst for this purpose. Herein, the synthesis of FCNO nanoparticles embedded within graphitic carbon nitride (g-C3N4) by hydrothermal route assisted with pyrolysis of urea was presented. The g-C3N4 was obtained from an abundantly available precursor urea and the synthesis process played double role. Urea reacted with metal salts to convert them into metallic oxides and yielded g-C3N4. The experimental results revealed the in-situ fabrication of FCNO nanoparticles and formation of g-C3N4. The band gap narrowing made it possible that the samples were able to show a wide range of visible light absorption which made them suitable for photocatalytic activity studies. Thus, the materials were utilized for the visible light-based photocatalytic degradation of methylene blue dye. Photocatalytic degradation efficiency with -93 % was achieved by the composite FCNO/g-C3N4 (50:50). The present approach for the synthesis of materials was proved to be cost-effective and time saving which enabled their use as recyclable photocatalyst.					Hussain, Asif/AAY-8390-2021; Hou, Jianhua/AAG-3181-2019; Tahir, Muhammad/B-9677-2015; Du, Shangfeng/G-7066-2012; Farid, Dr. Muhammad Asim/V-3070-2018	Tahir, Muhammad/0000-0002-6208-6298; Du, Shangfeng/0000-0002-4937-6899; Farid, Dr. Muhammad Asim/0000-0002-2163-8623													0925-9635	1879-0062				JUN	2024	146								111243	10.1016/j.diamond.2024.111243	http://dx.doi.org/10.1016/j.diamond.2024.111243		MAY 2024											WOS:001246993700001
J	Yang, PF; Moloney, MG				Yang, Pengfei; Moloney, Mark G.			Surface modification using crosslinking of diamine and a bis(diarylcarbene): synthesis, characterization, and antibacterial activity via binding hydrogen peroxide	RSC ADVANCES												A bis(diaryldiazomethane)substituted with amino groups was synthesized and used for the surface modification of diverse materials, such as polystyrene, polyethylene, titanium dioxide, and aluminum plate, giving amino-functionalized materials. These were subsequently reacted with phenyl isocyanate to give urea-functionalized materials, so that hydrogen peroxide could be reversibly bound, giving in turn antibacterial materials with high activity. These functionalized materials were characterized using a combination of XPS, IR, and NMR spectroscopy, and clear evidence for the crosslinking on the surface of materials was achieved. The crosslinking reaction in the deposited layer contributed to higher loadings of hydrogen peroxide, and hence the antibacterial activity of urea-functionalized materials significantly increased. This approach gives a new protocol to prepare high loading antiseptic/antibacterial materials and surfaces.					Moloney, Mark/B-8082-2008	Moloney, Mark/0000-0002-4440-3632; Yang, Pengfei/0000-0003-4346-7367														2046-2069					2017	7	47					29645	29655		10.1039/c7ra05258h	http://dx.doi.org/10.1039/c7ra05258h													WOS:000403320500044
