record_id,model,candidate,dimension,yager_R,yager_NR,yager_U,yager_K,yager_dimension_label,dempster_R,dempster_NR,dempster_U,dempster_K,dempster_dimension_label,dimension_label_changed,yager_run_label,dempster_run_label,run_label_changed
run_052fbddb7e7b0390,gpt,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,0.6308715519999999,0.0,0.36912844800000005,0.0,supported,0.6308715519999999,0.0,0.36912844800000005,0.0,supported,no,supported,supported,no
run_052fbddb7e7b0390,gpt,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,0.6936192,0.0,0.3063808,0.0,supported,0.6936192,0.0,0.3063808,0.0,supported,no,supported,supported,no
run_dbdf123b0d47f240,gpt,Fe-Co-Ni-Mn-Zn,uor_activity,0.23740862499999998,0.0,0.7625913750000001,0.0,insufficient,0.23740862499999998,0.0,0.7625913750000001,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_dbdf123b0d47f240,gpt,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,0.5862654983029316,0.0,0.4137345016970685,0.0,insufficient,0.5862654983029316,0.0,0.4137345016970685,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_dbdf123b0d47f240,gpt,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,0.61068484,0.0,0.3893151600000001,0.0,supported,0.61068484,0.0,0.3893151600000001,0.0,supported,no,flagged_insufficient,flagged_insufficient,no
run_dbdf123b0d47f240,gpt,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,0.5828892977298029,0.0,0.41711070227019714,0.0,insufficient,0.5828892977298029,0.0,0.41711070227019714,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_2360feb965109230,gpt,Fe-Ni-Mn-Cu-Zn,uor_activity,0.3070040668137234,0.0,0.6929959331862766,0.0,insufficient,0.3070040668137234,0.0,0.6929959331862766,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_2360feb965109230,gpt,Fe-Ni-Mn-Cu-Zn,pba_structural_compatibility,0.3128780435243719,0.0,0.6871219564756282,0.0,insufficient,0.3128780435243719,0.0,0.6871219564756282,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_2360feb965109230,gpt,Fe-Ni-Mn-Cu-Zn,wet_chemical_synthesis,0.4112891243042271,0.0,0.5887108756957729,0.0,insufficient,0.4112891243042271,0.0,0.5887108756957729,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_2360feb965109230,gpt,Fe-Ni-Mn-Cu-Zn,alkaline_stability_corrosion,0.47144464886490145,0.0,0.5285553511350986,0.0,insufficient,0.47144464886490145,0.0,0.5285553511350986,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_cea84eca5af08e21,qwen,Co-Ni-Mn-Cu-Zn,uor_activity,0.6,0.0,0.4,0.0,supported,0.6,0.0,0.4,0.0,supported,no,flagged_insufficient,flagged_insufficient,no
run_cea84eca5af08e21,qwen,Co-Ni-Mn-Cu-Zn,pba_structural_compatibility,0.6,0.0,0.4,0.0,supported,0.6,0.0,0.4,0.0,supported,no,flagged_insufficient,flagged_insufficient,no
run_cea84eca5af08e21,qwen,Co-Ni-Mn-Cu-Zn,wet_chemical_synthesis,0.09,0.0,0.91,0.0,insufficient,0.09,0.0,0.91,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_cea84eca5af08e21,qwen,Co-Ni-Mn-Cu-Zn,alkaline_stability_corrosion,0.16799999999999998,0.0,0.8320000000000001,0.0,insufficient,0.16799999999999998,0.0,0.8320000000000001,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_1eccf111e49d796b,qwen,Fe-Co-Ni-Mn-Zn,uor_activity,0.718722185212602,0.0,0.28127781478739805,0.0,supported,0.718722185212602,0.0,0.28127781478739805,0.0,supported,no,flagged_insufficient,flagged_insufficient,no
run_1eccf111e49d796b,qwen,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,0.3659695666907469,0.0,0.6340304333092531,0.0,insufficient,0.3659695666907469,0.0,0.6340304333092531,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_1eccf111e49d796b,qwen,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,0.3659695666907469,0.0,0.6340304333092531,0.0,insufficient,0.3659695666907469,0.0,0.6340304333092531,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_1eccf111e49d796b,qwen,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,0.252,0.0,0.748,0.0,insufficient,0.252,0.0,0.748,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_bb3c2ac72325b1b4,qwen,Fe-Co-Ni-Mn-Zn,uor_activity,0.2820677651721556,0.0,0.7179322348278444,0.0,insufficient,0.2820677651721556,0.0,0.7179322348278444,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_bb3c2ac72325b1b4,qwen,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,0.5633664,0.0,0.43663360000000007,0.0,insufficient,0.5633664,0.0,0.43663360000000007,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_bb3c2ac72325b1b4,qwen,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,0.16799999999999998,0.0,0.8320000000000001,0.0,insufficient,0.16799999999999998,0.0,0.8320000000000001,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_bb3c2ac72325b1b4,qwen,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,0.633408,0.0,0.366592,0.0,supported,0.633408,0.0,0.366592,0.0,supported,no,flagged_insufficient,flagged_insufficient,no
run_7fc47d306302f222,qwen,Fe-Co-Ni-Mn-Zn,uor_activity,0.15236573086998245,0.0,0.8476342691300176,0.0,insufficient,0.15236573086998245,0.0,0.8476342691300176,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_7fc47d306302f222,qwen,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,0.4037734922817705,0.0,0.5962265077182295,0.0,insufficient,0.4037734922817705,0.0,0.5962265077182295,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_7fc47d306302f222,qwen,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,0.10598997315894126,0.0,0.8940100268410588,0.0,insufficient,0.10598997315894126,0.0,0.8940100268410588,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_7fc47d306302f222,qwen,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,0.5554789216258207,0.0,0.4445210783741794,0.0,insufficient,0.5554789216258207,0.0,0.4445210783741794,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_b0e9fdfad699414b,qwen,Fe-Co-Ni-Mn-Zn,uor_activity,0.0,0.0,1.0,0.0,insufficient,0.0,0.0,1.0,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_b0e9fdfad699414b,qwen,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,0.08706613192570425,0.0,0.9129338680742958,0.0,insufficient,0.08706613192570425,0.0,0.9129338680742958,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_b0e9fdfad699414b,qwen,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,0.07255510993808688,0.0,0.9274448900619131,0.0,insufficient,0.07255510993808688,0.0,0.9274448900619131,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_b0e9fdfad699414b,qwen,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,0.348264527702817,0.0,0.651735472297183,0.0,insufficient,0.348264527702817,0.0,0.651735472297183,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_cc37fae04a772d72,qwen,Fe-Co-Ni-Mn-Zn,uor_activity,0.09,0.0,0.91,0.0,insufficient,0.09,0.0,0.91,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_cc37fae04a772d72,qwen,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,0.2947682880838254,0.0,0.7052317119161747,0.0,insufficient,0.2947682880838254,0.0,0.7052317119161747,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_cc37fae04a772d72,qwen,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,0.2611983957771128,0.0,0.7388016042228872,0.0,insufficient,0.2611983957771128,0.0,0.7388016042228872,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_cc37fae04a772d72,qwen,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,0.36,0.0,0.64,0.0,insufficient,0.36,0.0,0.64,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_b6e86c2e9b7b3255,qwen,Fe-Co-Ni-Mn-Zn,uor_activity,0.8453785070744365,0.0,0.15462149292556351,0.0,supported,0.8453785070744365,0.0,0.15462149292556351,0.0,supported,no,flagged_insufficient,flagged_insufficient,no
run_b6e86c2e9b7b3255,qwen,Fe-Co-Ni-Mn-Zn,pba_structural_compatibility,0.8228284227208511,0.0,0.17717157727914878,0.0,supported,0.8228284227208511,0.0,0.17717157727914878,0.0,supported,no,flagged_insufficient,flagged_insufficient,no
run_b6e86c2e9b7b3255,qwen,Fe-Co-Ni-Mn-Zn,wet_chemical_synthesis,0.1625234462613146,0.0,0.8374765537386855,0.0,insufficient,0.1625234462613146,0.0,0.8374765537386855,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_b6e86c2e9b7b3255,qwen,Fe-Co-Ni-Mn-Zn,alkaline_stability_corrosion,0.7557674862413857,0.0,0.24423251375861438,0.0,supported,0.7557674862413857,0.0,0.24423251375861438,0.0,supported,no,flagged_insufficient,flagged_insufficient,no
run_be36c9c685335d71,qwen,Fe-Co-Ni-Cu-Zn,uor_activity,0.47702255356875384,0.0,0.5229774464312462,0.0,insufficient,0.47702255356875384,0.0,0.5229774464312462,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_be36c9c685335d71,qwen,Fe-Co-Ni-Cu-Zn,pba_structural_compatibility,0.38267393625451945,0.0,0.6173260637454806,0.0,insufficient,0.38267393625451945,0.0,0.6173260637454806,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_be36c9c685335d71,qwen,Fe-Co-Ni-Cu-Zn,wet_chemical_synthesis,0.0,0.0,1.0,0.0,insufficient,0.0,0.0,1.0,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_be36c9c685335d71,qwen,Fe-Co-Ni-Cu-Zn,alkaline_stability_corrosion,0.5634831887288323,0.0,0.43651681127116776,0.0,insufficient,0.5634831887288323,0.0,0.43651681127116776,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_797f4ba4319fe372,qwen,Fe-Co-Ni-Mn-Cu,uor_activity,0.1719,0.0,0.8281000000000001,0.0,insufficient,0.1719,0.0,0.8281000000000001,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_797f4ba4319fe372,qwen,Fe-Co-Ni-Mn-Cu,pba_structural_compatibility,0.46752,0.0,0.5324800000000001,0.0,insufficient,0.46752,0.0,0.5324800000000001,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_797f4ba4319fe372,qwen,Fe-Co-Ni-Mn-Cu,wet_chemical_synthesis,0.21,0.0,0.79,0.0,insufficient,0.21,0.0,0.79,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_797f4ba4319fe372,qwen,Fe-Co-Ni-Mn-Cu,alkaline_stability_corrosion,0.5904,0.0,0.4096,0.0,insufficient,0.5904,0.0,0.4096,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_353c84909b3aca98,qwen,Fe-Co-Ni-Mn-Cu,uor_activity,0.7482412689530159,0.0,0.2517587310469841,0.0,supported,0.7482412689530159,0.0,0.2517587310469841,0.0,supported,no,flagged_insufficient,flagged_insufficient,no
run_353c84909b3aca98,qwen,Fe-Co-Ni-Mn-Cu,pba_structural_compatibility,0.45775608704874376,0.0,0.5422439129512563,0.0,insufficient,0.45775608704874376,0.0,0.5422439129512563,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_353c84909b3aca98,qwen,Fe-Co-Ni-Mn-Cu,wet_chemical_synthesis,0.0,0.0,1.0,0.0,insufficient,0.0,0.0,1.0,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
run_353c84909b3aca98,qwen,Fe-Co-Ni-Mn-Cu,alkaline_stability_corrosion,0.4250093785045258,0.0,0.5749906214954742,0.0,insufficient,0.4250093785045258,0.0,0.5749906214954742,0.0,insufficient,no,flagged_insufficient,flagged_insufficient,no
