PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Sun, XP; Qi, HQ; Mao, SQ; Sun, ZR				Sun, Xiuping; Qi, Haiqiang; Mao, Shiqin; Sun, Zhirong			Atrazine removal by peroxymonosulfate activated with magnetic CoFe alloy@N-doped graphitic carbon encapsulated in chitosan carbonized microspheres	CHEMICAL ENGINEERING JOURNAL												Magnetic CoFe alloy@N-doped graphitic carbon (CoFe@NC) encapsulated in chitosan carbonized microspheres (CoFe@NC/CCM) was synthesized, then coupled with peroxymonosulfate (PMS) for atrazine (ATZ) removal. CoFe@NC derived from Co-Fe Prussian blue analogues were embedded into CCM by the alkaline gelcarbonization process, in which CCM formed a protective layer for CoFe@NC. The morphology, crystal structure, and material composition of CoFe@NC/CCM were characterized. The effects of catalyst dosages, PMS dosages, initial pH, temperature, coexisting anions, natural organic matter (NOM), and different practical water matrices were systematically investigated. The productivity test was performed under the conditions of [PMS] = 0.4 mM, pHi = 5.9, T = 25 degrees C, ATZ = 30 mg/L and [CoFe@NC-600/CCM] = 4 mg/L, the stability upon reuse for 8 days was studied and the accumulated turnover number was determined to be 46.8 after an 8-day cycle. Electron paramagnetic resonance (EPR) technology and radical quenching tests revealed .OH and SO4.- were major radicals, with contribution rates of 49.2% and 42.9%, respectively. Fe0 -> equivalent to FeII <-> equivalent to FeIII and Co0 -> equivalent to CoII <-> equivalent to CoIII redox cycles were involved in the catalytic reaction. The toxicity effect of transformation products (TPs) on activated sludge was also evaluated. Based on quantitative structure-activity relationship model prediction, the comprehensive toxicity of ATZ and TPs was analyzed and compared by the toxicity estimation software tool. Results showed that most TPs toxicity decreased or disappeared. This work proposes an environmentally friendly and easy-to-recycle heterogeneous catalyst to remove refractory organics by activating PMS.						Qi, Haiqiang/0009-0003-3716-5706													1385-8947	1873-3212				NOV 1	2021	423								130169	10.1016/j.cej.2021.130169	http://dx.doi.org/10.1016/j.cej.2021.130169		MAY 2021											WOS:000683028600003
J	Maroni, F; Li, M; Dongmo, S; Gauckler, C; Wohlfahrt-Mehrens, M; Giorgetti, M; Marinaro, M				Maroni, Fabio; Li, Min; Dongmo, Saustin; Gauckler, Cornelius; Wohlfahrt-Mehrens, Margret; Giorgetti, Marco; Marinaro, Mario			Sodium Insertion into Fe[Fe(CN)6] Framework Prepared by Microwave-Assisted Co-Precipitation	CHEMELECTROCHEM												Prussian blue analogues (PBAs) are interesting materials for Na electrochemical insertion, owing to their ease of synthesis, rigid open framework and large interstitial space. In this work, iron hexacyanoferrate nanoparticles, Fe-III[Fe-III(CN)(6)], also known as Berlin green (BG), where both Fe centers are in the Fe(III) configuration, have been synthesized by an easy microwave assisted co-precipitation method, with an average particle size of around 44 nm. The BG nanoparticles exhibited a 120 mAh g(-1) specific capacity with a capacity retention of 84.8 % over 100 cycles at 20 mA g(-1) current and up to 80 mAh g(-1) at 10 C rate. The initial charge and discharge processes were fully investigated by ex-situ X-ray absorption spectroscopy (XAS). The XAS results reveal that there is some irreversibility in the initial electrochemical processes and the Fe-C and Fe-N bond lengths change during the first charge/discharge cycle. This effect was attributed to BG electrode activation processes, and partly explained the observed capacity fading.					Wohlfahrt-Mehrens, Margret/AAB-1543-2020; Marinaro, Mario/IXN-4497-2023; Giorgetti, Marco/X-3754-2019; Maroni, Fabio/C-7608-2016	Wohlfahrt-Mehrens, Margret/0000-0002-5118-5215; Giorgetti, Marco/0000-0001-7967-8364; Marinaro, Mario/0000-0002-5954-0357; Maroni, Fabio/0000-0002-2534-5668													2196-0216					APR 14	2023	10	8								10.1002/celc.202201070	http://dx.doi.org/10.1002/celc.202201070		MAR 2023											WOS:000945848400001
J	Wang, JH; Zhang, SM; Liu, ZL; Ning, TG; Yan, JF; Dai, K; Zhai, CX; Yun, JN				Wang, Jiahao; Zhang, Simin; Liu, Zhaolin; Ning, Tengge; Yan, Junfeng; Dai, Kun; Zhai, Chunxue; Yun, Jiangni			Graphene-like structure of bio-carbon with CoFe Prussian blue derivative composites for enhanced microwave absorption	JOURNAL OF COLLOID AND INTERFACE SCIENCE												Traditional carbon materials such as graphene are often applied in the field of electromagnetic wave (EMW) absorption but they have unbalanced impedance matching and high conductivity. Bio-carbon with graphene-like structure derived from apples has many advantages over graphene: it can be prepared in large quantities and the abundant heteroatoms present in the lattice can provide many polarization phenomena. Herein, Prussian blue analogue (PBA) as a source of magnetic component was combined with bio-carbon or reduced graphene oxide (rGO) to study the EMW absorption properties. The fabricated BC/CFC-12-7 displayed performance with a minimum reflection loss (RLmin) of-72.57 dB and a wide effective absorption bandwidth (EAB) of 5.25 GHz with an ultra-thin and nearly equal matching thickness at 1.61 mm. The results show that the good EMW absorption property of bio-carbon composites comes from good conduction loss, large relaxation polarization loss especially from pyridinic-N, and better impedance matching. The optimized radar cross section is found to be -33.55 dB m2 in the far-field condition using CST. This work explored the advantages of bio-carbon as a novel EMW absorbing material compared with graphene and provided ideas for realizing high-performance EMW absorbing materials in the future.					Wang, Jiahao/IQU-3906-2023; Yan, Junfeng/GRF-5811-2022														0021-9797	1095-7103				DEC 15	2023	652		B				2029	2041		10.1016/j.jcis.2023.09.001	http://dx.doi.org/10.1016/j.jcis.2023.09.001		SEP 2023						37696057					WOS:001078136400001
J	Yang, ZQ; Liang, QQ; Qi, XS; Zhan, BB; Gong, X; Qu, YP; Ding, JF; Yang, JL; Chen, YL; Peng, Q; Zhong, W				Yang, Ziqing; Liang, Qiqin; Qi, Xiaosi; Zhan, Beibei; Gong, Xiu; Qu, Yunpeng; Ding, Junfei; Yang, Jing-Liang; Chen, Yanli; Peng, Qiong; Zhong, Wei			Hollow engineering in CoNi@Air@C@MoS2 multicomponent composites derived from bimetallic CoNi Prussian blue analogs for ultra-wide bandwidth and strong electromagnetic wave absorption	JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY												In recent years, two-dimensional layered transition metal dichalcogenides-based multicomponent composites (MCCs) acting as electromagnetic wave (EMW) materials have received intensive investigations. However, the vulcanication of metal greatly hindered their enhancement of EMW absorption performances (EMWAPs). Herein, a combined metal-organic frameworks-derived and hydrothermal strategy was presented to produce yolk-shell structure (YSS) CoNi@Air@C@MoS2 MCCs. The results showed that the thermal and hydrothermal treatments resulted in the generation of YSS and two-dimensional MoS2 nanosheets, which maintained the original morphology of CoNi Prussian blue analogues. The protection of thick C layer well inhibited the vulcanization of inner CoNi alloy. The formed sheet-like MoS2 further optimized impedance matching characteristics, which led to the satisfactory EMWAPs of CoNi@Air@C@MoS2 MCCs. Furthermore, the EMWAPs could be further improved by optimizing the Ni:Co atom ratios CoNi@Air@C@MoS2 MCCs, which stemmed from their boosted impedance matching performances, EMW attention and polarization loss abilities. The absorption bandwidth and reflection loss values for YSS CoNi@Air@C@MoS2 MCCs are 8 GHz and -60.83 dB, which covered almost all C-Ku bands. In general, our research work provided a valid strategy to produce YSS magnetic CoNi@Air@C@MoS2 MCCs with high efficiency, which well avoided the vulcanization of metal nanoparticles, made best of hollow engineering and atomic ratio optimization strategy to boost the comprehensive EMWAPs. (c) 2024 Published by Elsevier Ltd on behalf of The editorial office of Journal of Materials Science & Technology.					Ding, Junfei/HGA-2868-2022														1005-0302	1941-1162				MAR 20	2025	212						35	43		10.1016/j.jmst.2024.06.018	http://dx.doi.org/10.1016/j.jmst.2024.06.018		JUL 2024											WOS:001265290600001
J	Cabrera-García, A; Vidal-Moya, A; Bernabeu, A; Pacheco-Torres, J; Checa-Chavarria, E; Fernández, E; Botella, P				Cabrera-Garcia, Alejandro; Vidal-Moya, Alejandro; Bernabeu, Angela; Pacheco-Torres, Jesus; Checa-Chavarria, Elisa; Fernandez, Eduardo; Botella, Pablo			Gd-Si Oxide Nanoparticles as Contrast Agents in Magnetic Resonance Imaging	NANOMATERIALS												We describe the synthesis, characterization and application as contrast agents in magnetic resonance imaging of a novel type of magnetic nanoparticle based on Gd-Si oxide, which presents high Gd3+ atom density. For this purpose, we have used a Prussian Blue analogue as the sacrificial template by reacting with soluble silicate, obtaining particles with nanorod morphology and of small size (75 nm). These nanoparticles present good biocompatibility and higher longitudinal and transversal relaxivity values than commercial Gd3+ solutions, which significantly improves the sensitivity of in vivo magnetic resonance images.					Pacheco-Torres, Jesús/AAX-9565-2020; Fernandez, Eduardo/S-8206-2016; Asunción, Pablo/D-2707-2011; Vidal Moya, Jose Alejandro/I-4127-2015; Bernabeu-Sanz, Angela/B-3111-2009; Cabrera-Garcia, Alejandro/G-6221-2018	Pacheco Torres, Jesus/0000-0001-7070-7042; BOTELLA ASUNCION, PABLO/0000-0003-2141-3069; Vidal Moya, Jose Alejandro/0000-0002-8381-2383; Fernandez, Eduardo/0000-0002-7052-6011; Bernabeu-Sanz, Angela/0000-0003-2506-7626; Cabrera-Garcia, Alejandro/0000-0001-5939-7485													2079-4991					JUN	2016	6	6							109	10.3390/nano6060109	http://dx.doi.org/10.3390/nano6060109								28335240					WOS:000378806100015
J	Yin, XM; Li, HJ; Wang, HQ; Zhang, ZY; Yuan, RM; Lu, JH; Song, Q; Wang, JG; Zhang, LL; Fu, QG				Yin, Xuemin; Li, Hejun; Wang, Haiqi; Zhang, Zhiyong; Yuan, Ruimei; Lu, Jinhua; Song, Qiang; Wang, Jian-Gan; Zhang, Leilei; Fu, Qiangang			Self-Templating Synthesis of Cobalt Hexacyanoferrate Hollow Structures with Superior Performance for Na-Ion Hybrid Supercapacitors	ACS APPLIED MATERIALS & INTERFACES												Prussian blue (PB) and its analogues (PBA), especially with hollow structures, have attracted growing attention from the researchers of energy storage field. Herein, we have developed a facile self-templating method to synthesize hollow-structured cobalt hexacyanoferrate (CoHCF) with controllable morphologies by using water-soluble precursors as templates. The method is versatile and can be extended to synthesize various PB/PBA hollow structures with tunable composition and morphology. Profiting from the unique hollow structure, the CoHCF hollow prisms manifest exceptional electrochemical performance in the Na2SO4 aqueous electrolyte, including a high specific capacitance (284 F g(-1) at 1 A g(-1)), a high rate capability, and an excellent cycling stability (92% retention after 5000 cycles). A hybrid supercapacitor device assembled with the CoHCF hollow prisms and activated carbon shows a high specific density of 47 W h kg(-1) at a specific power of 1000 W kg(-1) and stable cycling performance.					Wang, Jian-Gan/P-6611-2019; Yin, Xuemin/AAG-9779-2021; Yuan, Ruimei/AGG-4279-2022	Yin, Xuemin/0000-0002-8628-8564													1944-8244	1944-8252				SEP 5	2018	10	35					29496	29504		10.1021/acsami.8b08455	http://dx.doi.org/10.1021/acsami.8b08455								30070465					WOS:000444355700030
J	Zeng, HX; Deng, L; Yang, LF; Wu, HY; Zhang, HJ; Zhou, C; Liu, B; Shi, Z				Zeng, Hanxuan; Deng, Lin; Yang, Lingfang; Wu, Huiying; Zhang, Haojie; Zhou, Chan; Liu, Bin; Shi, Zhou			Novel Prussian blue analogues@MXene nanocomposite as heterogeneous activator of peroxymonosulfate for the degradation of coumarin: The nonnegligible role of Lewis-acid sites on MXene	CHEMICAL ENGINEERING JOURNAL												In this study, with two dimensional MXene as the substrate, Prussian blue analogues@MXene composite (PBA@MXene) was fabricated and utilized as a heterogeneous catalyst for the oxidative degradation of coumarin (COU) based on peroxymonosulfate activation. The initial pH strongly affected the degradation process, and the alkaline pH was beneficial to the COU degradation than the acidic pH. The kinetic rate constants were determined to be 0.030, 0.055, 0.121 and 0.246 min(-1) at pHs of 3.0, 5.0, 6.6 and 10.0, respectively. The TOC removal efficiency achieved at pH 10.0 was 70.9% in 20 min reaction time. Radical scavengers tests showed that in the presence of 500 mM tert-butyl alcohol (TBA), the rate constant was gradually enhanced from 0.004 to 0.040 min(-1) with increasing the solution pH from 3.0 to 10.0; while with the addition of 500 mM Methanol (Me), the rate constants were determined to be 0.002, 0.001, 0.002, and 0.002 min(-1) at pHs of 3.0, 5.0, 6.6, and 10.0, respectively. Mechanism study indicated that the differences in COU degradation at different pHs could be mainly ascribed to the unsaturated Ti-C-O (Lewis-acid site) and terminal F-Ti on the catalyst surface. This work not only demonstrated that 1.2PBA@MXene was a promisingly effective catalyst for PMS activation for COU degradation, but also clearly spelled out the role of Lewis-acid sites of MXene in MXene-based catalysts.					shi, Zhou/A-2283-2015; deng, lin/KSM-4783-2024	DENG, LIN/0000-0002-7830-5969; Zhang, Haojie/0000-0001-5190-5887													1385-8947	1873-3212				JUL 15	2021	416								128071	10.1016/j.cej.2020.128071	http://dx.doi.org/10.1016/j.cej.2020.128071		APR 2021											WOS:000647683100004
J	Yang, W; Chen, JJ; Xue, Z; Shu, T; Ye, JH; Zou, HB; Chen, SZ				Yang, Wei; Chen, Jiajun; Xue, Zhao; Shu, Ting; Ye, Jinhao; Zou, Hanbo; Chen, Shengzhou			Study of synergetic effects of ternary transition metal in the electrochemical performance of metal oxides anode for lithium-ion battery	CERAMICS INTERNATIONAL												Synergistic effect improves the electrochemical properties of metal oxide anode materials for lithium ion-batteries. The influence of different ratios of nickel and manganese on the microscopic morphology and the contribution of pseudocapacitance were investigated. The ternary Prussian blue analog NixMny[Fe(CN)(6)](2)(x + y = 3) manufactured by adjusting the ratio of Ni-Mn mixed salt was used to obtain the ternary transition metal oxide. When the ratio of Ni and Mn is 8:2 or 2:8, the synergistic effect of oxide anode materials between the ternary transition metals is strong. The corresponding materials have excellent cycle stability, higher reversible capacity, lower charge transfer resistance and higher proportion of pseudocapacitance contribution. The calcined product is NiFe2O4-FeMnO3, which has a core-shell structure when the ratio of Ni and Mn is 2:8, and the first cycle discharge capacity is 1697.6 mAh/g. It can provide a reversible capacity 536.1 mAh/g after 500 cycles at 500 mA/g. The analysis of electrode dynamics shows that the pseudocapacitance contribution can reach 46.8% at 0.1 mV/s.					Chen, Shengzhou/X-4794-2019; Yang, Wei/KQU-5445-2024	yang, wei/0000-0003-0346-0822													0272-8842	1873-3956				JUL 15	2021	47	14					20586	20594		10.1016/j.ceramint.2021.04.068	http://dx.doi.org/10.1016/j.ceramint.2021.04.068		JUN 2021											WOS:000663800000003
J	Dreyer, SL; Maddar, FM; Kondrakov, A; Janek, J; Hasa, I; Brezesinski, T				Dreyer, Soeren L.; Maddar, Faduma M.; Kondrakov, Aleksandr; Janek, Juergen; Hasa, Ivana; Brezesinski, Torsten			Elucidating Gas Evolution of Prussian White Cathodes for Sodium-ion Battery Application: The Effect of Electrolyte and Moisture	BATTERIES & SUPERCAPS												As global energy storage demand increases, sodium-ion batteries are often considered as an alternative to lithium-ion batteries. Hexacyanoferrate cathodes, commonly referred to as Prussian blue analogues (PBAs), are of particular interest due their low-cost synthesis and promising electrochemical response. However, because they consist of similar to 50 wt% cyanide anions, a possible release of highly toxic cyanide gases poses a significant safety risk. Previously, we observed the evolution of (CN)(2) during cycling via differential electrochemical mass spectrometry (DEMS), but were unable to determine a root cause or mechanism. In this work, we present a systematical investigation of the gas evolution of Prussian white (PW) with different water content via DEMS. While H-2 is the main gas detected, especially in hydrated PW and during overcharge (4.6 V vs. Na+/Na), the evolution of CO2 and (CN)(2) depends on the electrolyte conductive salt. The use of oxidative NaClO4 instead of NaPF6 is the leading cause for the formation of (CN)(2). Mass spectrometric evidence of trace amounts of HCN is also found, but to a much lower extent than (CN)(2), which is the dominant safety risk when using NaClO4-containing electrolyte, which despite being a good model salt, is not a viable option for commercial applications.					Janek, Juergen/A-9482-2012; Maddar, Faduma/GZM-7312-2022; Hasa, Ivana/HZL-3734-2023; Brezesinski, Torsten/C-1093-2016	Kondrakov, Aleksandr/0000-0003-1465-2854; Hasa, Ivana/0000-0002-9099-5464; Dreyer, Soren L./0000-0001-8867-4787; Brezesinski, Torsten/0000-0002-4336-263X														2566-6223				APR	2024	7	4								10.1002/batt.202300595	http://dx.doi.org/10.1002/batt.202300595		JAN 2024											WOS:001154942900001
J	He, SL; Zhao, JM; Rong, XH; Xu, CL; Zhang, QQ; Shen, X; Qi, XG; Li, YQ; Li, XY; Niu, YS; Li, XW; Han, S; Gu, L; Liu, HZ; Hu, YS				He, Shunli; Zhao, Junmei; Rong, Xiaohui; Xu, Chunliu; Zhang, Qiangqiang; Shen, Xing; Qi, Xingguo; Li, Yuqi; Li, Xinyan; Niu, Yaoshen; Li, Xiaowei; Han, Shuai; Gu, Lin; Liu, Huizhou; Hu, Yong-Sheng			Solvent-free mechanochemical synthesis of Na-rich Prussian white cathodes for high-performance Na-ion batteries	CHEMICAL ENGINEERING JOURNAL												Prussian blue analogs (PBAs) with rigid open framework are promising low-cost and easily prepared cathodes for Na-ion batteries. However, their electrochemical performances are hindered from the crystal vacancies and interstitial water in a traditional aqueous co-precipitation process. Herein, we explore a solvent-free mechanochemical protocol to prepare a monoclinic Na1.94Mn[Fe0.99(CN)6]0.95.0.05.1.92H2O via regulating the crystal water in precursors. The interstitial water of NaMHCF can be further reduced through increasing the drying temperature. Ex-situ XRD confirms that the monoclinic phase transformed to the rhombohedral structure during the first cycle, and a highly reversible multi-phase evolution among rhombohedral, cubic, and Na-poor phase upon Na+ (de)intercalations occurred from the second cycle on. Finally, it delivers a specific capacity of 168.8 mA h g-1 with a stable average voltage of 3.44 V at 10 mA g-1, showing ultra-high rate capability (127 mA h g-1 at 2000 mA g-1) and cycling stability (87.6% capacity retention after 100 cycles at 100 mA g-1) for half cells. For the full cell of NaMHCF/NaTi2(PO4)3, it can deliver an ultra-stable cycle performance, retaining 84% capacity after 500 cycles at 100 mA g-1. Our work provides a facile avenue to prepare monoclinic NaMHCF with low water and vacancies for high-performance Na-ion batteries.					Li, Xiaowei/L-1512-2018; Li, Xinyan/ABB-3240-2020; Xu, Chunliu/HZL-0434-2023; li, yuqi/J-5090-2012; Niu, Yaoshen/IXN-6679-2023; Hu, Yong-Sheng/H-1177-2011; Rong, Xiaohui/AAD-9496-2022; Gu, Lin/D-9631-2011	He, Shunli/0009-0002-9002-5756; Niu, Yaoshen/0000-0003-0130-5810; Li, Xinyan/0000-0002-3005-0151; Gu, Lin/0000-0002-7504-031X													1385-8947	1873-3212				JAN 15	2022	428								131083	10.1016/j.cej.2021.131083	http://dx.doi.org/10.1016/j.cej.2021.131083		JUL 2021											WOS:000729171100003
J	Xi, WG; Yan, G; Lang, ZL; Ma, YY; Tan, HQ; Zhu, HT; Wang, YH; Li, YG				Xi, Wenguang; Yan, Gang; Lang, Zhongling; Ma, Yuanyuan; Tan, Huaqiao; Zhu, Haotian; Wang, Yonghui; Li, Yangguang			Oxygen-Doped Nickel Iron Phosphide Nanocube Arrays Grown on Ni Foam for Oxygen Evolution Electrocatalysis	SMALL												A rationally designed oxygen evolution reaction (OER) catalyst with advanced structural and compositional superiority is highly desirable to optimize electrocatalytic performance. Prussian blue analogues (PBAs) with adjustable element compositions and accessible porous structures represent a promising precursor for the preparation of OER catalysts. Herein, oxygen-doped nickel iron phosphide nanocube arrays (Ni2P/(NiFe)(2)P(O) NAs) grown on Ni foam is rationally designed and fabricated from PBAs. The porous structure and the synergistic effect of Ni and Fe enable superior electrocatalytic performance and stability toward the OER in alkaline electrolytes. Density functional theory calculations reveal that Fe-incorporated Ni2P can generate new active sites on the Fe atoms, and the energy barriers of the intermediates and products are decreased efficiently in the presence of surface doped oxygen, both processes are crucial factors for enhanced catalytic performances. In 1 m KOH, the Ni2P/(NiFe)(2)P(O) NAs afford current densities of 10 and 800 mA cm(-2) at overpotentials of 150 and 530 mV, respectively, which outperform the commercial noble metal IrO2. Ni2P/(NiFe)(2)P(O) NAs also have long-term stability over 100 h at a high current density. The present approach may provide a new avenue for the controlled assembly of nanoarrays for energy storage and conversion applications.					Tan, Hua-Qiao/AAQ-8058-2020; Yan, Gang/ABH-2696-2021	yan, gang/0000-0002-7140-7217													1613-6810	1613-6829				OCT 18	2018	14	42							1802204	10.1002/smll.201802204	http://dx.doi.org/10.1002/smll.201802204								30239123					WOS:000447660700007
J	Zhang, W; Hu, SL; Yin, JJ; He, WW; Lu, W; Ma, M; Gu, N; Zhang, Y				Zhang, Wei; Hu, Sunling; Yin, Jun-Jie; He, Weiwei; Lu, Wei; Ma, Ming; Gu, Ning; Zhang, Yu			Prussian Blue Nanoparticles as Multienzyme Mimetics and Reactive Oxygen Species Scavengers	JOURNAL OF THE AMERICAN CHEMICAL SOCIETY												The generation of reactive oxygen species (ROS) is an important mechanism of nanomaterial toxicity. We found that Prussian blue nanoparticles (PBNPs) can effectively scavenge ROS via multienzyme-like activity including peroxidase (POD),. catalase (CAT), and superoxide dismutase (SOD) activity. Instead of producing hydroxyl radicals (center dot OH) through the Fenton reaction, PBNPs were shown to be POD mimetics that can inhibit center dot OH generation. We theorized for the first time that the multienzyme-like activities :of PBNPs were likely caused by the abundant redox potentials of their different forms, making them efficient electron transporters. To study the ROS scavenging ability of PBNPs, a series of in vitro ROS-generating models was established using, chemicals, UV irradiation, oxidized low-density lipoprotein, high glucose contents, and,oxygen glucose deprivation and reperfusion. To demonstrate the ROS scavenging ability of PBNPs, an in vivo inflammation model was established using lipoproteins in Institute for Cancer Research (ICR) mite. The results indicated that PBNPs hold great potential for inhibiting or relieving injury induced by ROS in these pathological processes. electrochemistry,					He, Weiwei/ABE-8547-2021; Zhang, Wei/F-8757-2017; Yin, Jun/E-5619-2014	He, Weiwei/0000-0002-3495-9514; Yin, Jun-Jie/0000-0003-0532-2116													0002-7863					MAY 11	2016	138	18					5860	5865		10.1021/jacs.5b12070	http://dx.doi.org/10.1021/jacs.5b12070								26918394					WOS:000375889100027
J	Liu, GQ; Wang, GR; Jin, ZL				Liu, Guiquan; Wang, Guorong; Jin, Zhiliang			Superficially activating strategies to elevate the supercapacitor performance of nano-cube nickel cobalt-Prussian blue	ELECTROCHIMICA ACTA												Prussian Blue Analogs (PBA) has good application potential in supercapacitors due to their unique microstructure characteristics. Nevertheless, the limited conductivity of these materials poses a significant obstacle to their widespread application as electrodes in supercapacitors. Herein, the conductivity of NiCo-PBA is enhanced through the implementation of three surface treatment methods, namely sulfidizing, selenizing and phosphating, and then the explicit electrochemical performance of NiCo-PBA was elevated. In addition, the P-NiCo-PBA//AC ASC occupies the best energy density (48.90 Wh kg-- 1 / 4 2.16 Wh kg- 1 ) at a certain power density (1947.38 W kg-- 1 / 9 545.10 W kg- 1 ) compared to the NiCo-PBA//AC ASC, S-NiCo-PBA//AC ASC and Se-NiCo-PBA//AC ASC, and the specific capacitance retention rate of P-NiCo-PBA//AC ASC after 10,000 cycles is 88.25%. The phosphating strategy outperforms sulfidizing and selenizing strategies in enhancing the performance of nanocube-like NiCo-PBA supercapacitors. The accomplishment significantly broadens the potential applications of PBA-based materials as electrodes for supercapacitors.					Wang, Xuechun/JRX-6509-2023; Zhang, Lei/GPX-3488-2022	wang, guorong/0000-0001-7459-3986													0013-4686	1873-3859				OCT 20	2024	502								144832	10.1016/j.electacta.2024.144832	http://dx.doi.org/10.1016/j.electacta.2024.144832		AUG 2024											WOS:001294032500001
J	Guo, YJ; Zhang, CR; Zhang, JH; Dastafkan, K; Wang, K; Zhao, C; Shi, ZQ				Guo, Yajie; Zhang, Chunrui; Zhang, Jianghai; Dastafkan, Kamran; Wang, Ke; Zhao, Chuan; Shi, Zhongqi			Metal-Organic Framework-Derived Bimetallic NiFe Selenide Electrocatalysts with Multiple Phases for Efficient Oxygen Evolution Reaction	ACS SUSTAINABLE CHEMISTRY & ENGINEERING												The development of efficient and stable transition bimetallic chalcogenides to replace precious metal electrocatalysts for alkaline oxygen evolution reaction (OER) remains an ongoing challenge. Here, a bimetallic NiFe selenide catalyst synthesized by facile selenization of NiFe Prussian blue analogue (PBA) metal-organic framework (MOF) nanoparticle precursors is reported for efficient OER in alkaline solutions. Through two-step electrodeposition and post-thermal pyrolytic selenization, mixed NiFe selenide supported by carbon fiber paper (NiFe-Se/CFP) can be facilely prepared. A low overpotential of 281 mV is required by the NiFe-Se/CFP electrode to deliver a current density of 10 mA cm(-2); additionally, an accelerated electron-transfer kinetics is obtained with a Tafel slope of 40.93 mV dec(-1) in 1 M KOH solution. The electrocatalytic current density shows negligible loss during 20 h continuous electrolysis, suggesting good stability during long-term alkaline OER. Using the MOF precursor and establishing an in situ phase transformation endow mixed NiFe selenide with highly active surface catalytic sites and high electrical conductivity for efficient water oxidation.					Shi, Zhongqi/J-5923-2018; Dastafkan, Kamran/JAX-7994-2023; Wang, Ke/N-2232-2017; Zhao, Chuan/CAG-2855-2022	Zhao, Chuan/0000-0001-7007-5946; Wang, Ke/0000-0003-4508-1302													2168-0485					FEB 8	2021	9	5					2047	2056		10.1021/acssuschemeng.0c06969	http://dx.doi.org/10.1021/acssuschemeng.0c06969		JAN 2021											WOS:000618670600007
J	Chen, G; Dong, WF; Li, BL; Deng, YH; Wang, XH; Zhang, XF; Luo, HQ; Li, NB				Chen, Guo; Dong, Wen Fei; Li, Bang Lin; Deng, Yang Hui; Wang, Xiao Hu; Zhang, Xiao Fang; Luo, Hong Qun; Li, Nian Bing			Cobalt incorporated MoS2 hollow structure with rich out-of-plane edges for efficient hydrogen production	ELECTROCHIMICA ACTA												Recently, metal organic frameworks (MOFs) have received intensive research interest as an important family of functional materials. In particular, MOFs were widely used in electroanalysis and water splitting for their electrical conductivity and rich redox electrochemical activities. Prussian blue analogue (PBA), which owns hollow nanostructured MOFs with large surface area and unique structural features, offers great advantages for constructing advanced electrodes. Meanwhile, compared with platinum-based catalysts, molybdenum disulfide (MoS2) is increasingly becoming a research focus as an affordable alternative obtaining electrochemical hydrogen production from water. Here we synthesized the nano materials, MoS2-Co nanoboxes, using the facile hydrothermal method between cobalt Prussian blue analogue (Co PBA) nanocubes and ammonium thiomolybdate ((NH4)(2)MoS4). In acid and alkaline media, the MoS2-Co nanoboxes exhibit favorable catalytic performance for the hydrogen evolution reaction (HER). Furthermore, for researching the relationship of structural changes of MoS2 supported on Co PBA nanocubes and HER catalytic performance, we use the Raman spectroscopy to monitor nanostructured MoS2 which can promote the exposure of the most active sites. This new method applied in this study can be widely adopted for characterization of transition metal dichalcogenides with various compositions for a wide range of applications. (C) 2018 Elsevier Ltd. All rights reserved.					liu, zhifang/KIJ-0501-2024; Deng, Yang/HLG-9800-2023	Li, Bang Lin/0000-0001-5683-8564													0013-4686	1873-3859				JUN 20	2018	276						81	91		10.1016/j.electacta.2018.04.163	http://dx.doi.org/10.1016/j.electacta.2018.04.163													WOS:000433042500009
